totalProteinIdealInAllMeals,totalProteinAllMeals,totalLipidIdealInAllMeals,totalLipidAllMeals,totalCaloriesIdealValue,totalCaloriesAllMeals,firstMealProteinFoodTotalGrams,firstMealLipidFoodTotalGrams,firstMealCarboFoodTotalGrams,secondMealProteinFoodTotalGrams,secondMealLipidFoodTotalGrams,secondMealCarboFoodTotalGrams,thirdMealProteinFoodTotalGrams,thirdMealLipidFoodTotalGrams,thirdMealCarboFoodTotalGrams,fourthMealProteinFoodTotalGrams,fourthMealLipidFoodTotalGrams,fourthMealCarboFoodTotalGrams
83.2,83.76196127344392,52,52.796232510912006,1858.54075,1859.4406894156875,50.11160363685712,10.230485802498368,244.31019443984272,40.18156945422254,38.342313277481324,334.0295974540085,37.730427558554936,7.746790307745769,379.2265159834776,67.46449870886434,-1.2211926094152332,624.0471224072551
209.00000000000003,210.4279339396826,95,90.51018319521658,1624.1547999999998,1635.4541059058145,145.32300819346486,6.904518311018787,18.30093163727939,241.34409680007997,11.348986537465564,-175.45356074694425,114.85867190730139,22.08080546039927,-224.03785830451136,206.91859171210803,0.08243047778640289,-324.863372672863
162.0,163.33443228996705,90,91.76189608688479,3433.362375,3430.3987411039125,53.15250423700545,25.711970745823667,428.17426045364533,126.59658179332324,26.577747003512307,823.8560554086171,54.4272852583499,30.339526915155805,201.48932967972854,90.26813876611297,33.9920431903916,657.4180068380724
162.8,163.95986601953072,74,73.45559583188786,2454.1677000000004,2456.0038794379834,73.29705525142955,20.02908526183153,267.9764844915164,118.42144694442956,32.8750761672338,382.803334731193,83.45094311991426,9.096387336725105,283.58831655847894,152.4448416078604,9.112043150088333,230.17528082883837
158.4,159.56350035227447,72,74.52478654574328,3085.3334,3085.65924594966,88.4398974422512,10.104999358681965,420.17848987112836,94.57672701870341,36.271099679425355,776.8253951899216,79.01727888288568,8.238641392011733,527.4478264148802,135.58369024799,-2.4112284546602325,703.2957440527246
168.29999999999998,169.58173960960337,99,97.47495471105611,2484.996,2485.465992225863,85.41267940267053,32.693432007502025,222.9577696453092,122.98186818451664,31.583516968468594,335.77343393149755,92.55970833026396,28.95057251983921,82.52755282195004,111.92093514155937,30.811826080719783,356.2517507049941
146.2,147.45771323600147,86,88.41676387357903,3572.8113750000007,3567.2086906754084,31.528875546284304,29.279419366152517,242.3392948491972,70.00420126025925,46.799316824474026,896.1935266086248,36.94109028173118,29.899329574399662,599.5835501917628,50.315885419452314,40.8427956618187,764.0149301416484
136.8,137.86914183354506,76,76.32150941347304,2483.813,2486.3732024478777,87.59393597081205,11.075431144006409,163.41362486694018,70.70925435472104,36.043506691682985,425.78458069504694,91.75233091665066,1.9991523469150891,306.29819769685287,83.41662972214647,12.3528075207456,89.88591671708431
155.4,156.58097508705652,74,76.34163738570443,3127.438,3126.0412833107775,66.84469902037591,16.251991948471336,179.27065139413034,117.79281173296629,21.265729059395703,412.7044401255171,84.16239455154222,8.425745085415798,429.08138386727114,106.7250329483577,8.130220395324336,646.8593250163404
107.2,107.96425389900956,67,67.60142185310185,2303.0828,2300.955760880414,41.233265896304204,25.91933724471506,307.8422802195841,104.36693866229415,1.4689393970722762,471.1217626790194,43.18206194119214,17.067537753787857,309.80086379749594,58.93574890884658,30.211158455365954,239.73935968613392
126.0,127.00064939653107,60,61.0509002769259,2424.285,2425.1352543843323,54.46388473948014,18.3773365862659,184.78519465052932,92.57606439558481,6.972459103031653,674.4989879359392,61.72616311671157,4.961263191079514,446.1664255290992,91.6051501909712,6.874684383343059,489.99539841664944
106.0,106.98495447812427,53,57.59487864624653,3419.1315,3413.9814450650015,22.48349911648944,24.155473675220158,548.0103906963814,50.33691900151827,23.40994252503256,846.4155556810673,47.53945539040547,0.05604309835547383,680.9738046273679,7.711743438353196,25.646054655100954,1077.0944619204697
107.1,108.0649400608454,51,54.328771468873505,3086.4391250000003,3083.7925402636797,36.53319462094833,15.657248073211502,504.48451397754064,28.87932908273929,33.64605674146101,382.97706539857,43.720175055423915,6.413090746529647,501.16219781215176,67.22667499823,8.684447410198395,773.0167794501781
117.3,118.28787739579042,51,53.912914359519384,2916.388625,2914.10695907507,39.55505143008531,12.154988151468519,460.6211017282328,57.09408026829641,22.766994136043024,833.038953652938,29.379877831661737,20.96796887335963,210.9128739583866,51.035477959205224,16.521031072748897,708.2803801692482
113.4,114.25566775564018,63,66.74206464651384,3136.6625,3131.7908392778095,48.91161932092306,12.664678474974746,449.7226026389382,82.42041149371516,15.212466040640429,683.6910364418552,44.10435831698816,24.50393345545411,336.54733929236045,49.36178882408713,15.929066752766389,779.1550034523391
131.1,132.25214449746608,57,58.05358441300623,2566.3775,2566.632993291245,51.36921729555913,7.9905870816204185,480.3956836401838,82.02665854657081,16.982933871626983,540.9915430049161,68.79057667352913,2.3861728723669415,343.95989915431323,57.05524567618522,27.65366186413106,166.33879267470329
197.4,198.66855284869274,94,91.27860466917399,1989.8448,1994.5401976478593,125.68767092331626,8.117597362374436,84.89921915777495,201.35476067337598,20.968460482020387,-35.189225765423686,90.30075432781024,19.6175692226189,-132.7231570340844,162.77297175853204,15.049499885693564,212.04267296506444
144.5,145.66990381024507,85,85.7432650902359,2895.7654999999995,2892.651040946206,73.81326470642699,21.103179040298798,211.29224601800348,84.85162700370455,43.81066089739803,527.0240868414608,71.41233668706452,14.794570117376455,226.26982013690872,63.594001715296486,37.631496355327684,550.8050919367736
142.79999999999998,143.78056190865252,84,84.80307822570629,2632.58875,2633.7312169246497,74.03480155392076,12.580314994343905,307.9007449409693,119.97535039884079,17.754865663810982,474.92894026296483,91.3597481089465,4.958312110311642,424.84832033820413,90.11775484706645,21.163163840955264,511.5251342838385
216.2,217.94899943456247,94,97.20239293814903,4226.945,4225.283356971338,109.46119009475248,10.943075037665537,304.18574442383715,186.8088070582445,13.597005992966658,627.7501774300442,88.66591345422786,13.566223628720131,323.5188096297355,140.11079652784693,27.718403868810306,883.5279613549201
165.29999999999998,166.7465818197368,87,87.8831726219835,3220.58325,3220.108791128642,49.437203529629556,23.861986298849832,165.4304517273052,125.15151023955458,14.835182780208704,610.9035852796815,59.80704582184531,25.95524643283615,395.39068818373653,77.53037538867946,40.296879056871,230.21651007746328
132.8,133.84011851329237,83,83.48403668843011,2723.3500000000004,2720.890338499723,64.60354813437473,30.348587551801806,182.60435033926416,95.15603422861165,42.114062131472004,295.0123463910096,64.06503952257106,12.309488000056575,338.5381553725937,81.20720335914397,30.693049298951774,542.8463501767027
127.6,128.52235112384895,58,56.33231899021458,1719.105625,1723.6077448450499,43.224577726282675,17.701809526612834,-66.01881189928953,79.46707194497074,28.957109238625062,-78.2385597612492,93.6247853229685,-4.023518096944009,301.5811830853978,104.98335766972482,5.248950550595055,312.57042342760025
128.0,128.98309281097974,64,64.11363606974577,2262.9287000000004,2264.5289997856785,62.66356113544731,9.368674857657624,34.41758123180668,81.0559533936268,33.82774419145764,416.8019609794935,73.3184114705046,4.618910790709144,295.4885069181165,96.12337983805739,13.036996699871203,449.0884226240756
100.8,101.54029397155651,56,55.181232520871404,1760.7947500000002,1763.4764019492961,28.71777022184292,17.533484275700037,199.2021765638741,105.6515599209144,9.858236418907389,117.37756266800376,45.567482912234944,24.377330860018112,210.28652957338215,56.52799459687009,18.643814443814406,339.3695216124325
147.20000000000002,148.33942212980253,92,91.13953858829477,2511.1054000000004,2513.8169956741563,62.54215281446615,30.449965831483205,268.0547708134278,108.51043089542841,34.96129264171188,395.46085459089704,91.03723316352229,5.889188648214937,267.9579356296941,107.82870280544091,21.53021491026273,415.7715596349373
220.00000000000003,221.61883750109078,100,97.2460359192855,2325.8515,2331.5862812893915,125.18896613078937,17.84734339010695,129.78645824224114,175.0438419820769,28.65432888785424,238.22729897263403,134.98114415071478,15.64098441300552,125.60968796452552,197.8056908002393,18.5872945899686,434.34078244399734
209.3,210.94961851089786,91,91.87494349511474,3285.94,3288.6257770937523,117.4872254558029,13.651007263730989,242.76546294823407,177.55100488901866,16.778374736024837,547.3396127542054,121.79945010979823,-0.17219197975597922,145.18492489369734,137.7304215604115,23.867124394109467,776.3582017888577
113.4,114.31820888588454,63,66.57775544518975,3201.013625,3197.685506543229,39.44874923445751,12.497477901062343,252.53516700274503,26.267052357367405,32.619238230611444,901.3808193484554,71.90011715492281,-0.3406505330514875,366.58458136009585,62.31962494861494,20.290608771042436,549.0254396281327
156.20000000000002,157.30869934081497,71,71.18808211713414,2472.571875,2474.909912994552,54.79154404769899,20.544476536747055,36.84187222961975,121.63811383207351,22.441074563589012,423.3594245300384,62.66643774785581,20.510482957868042,281.08678399420694,136.72963804504457,-2.6191761299705263,474.21003398859096
146.2,147.20605173986058,86,86.36306195490494,2516.7071,2516.645371132045,65.51039575556388,31.019999310306826,240.99296125969386,148.05280736130237,6.7250906722509285,403.29450833477244,89.65830551947163,4.590098429231681,46.022991679432465,114.79577891756921,14.17066150842814,467.5462302422287
180.0,181.1623410929912,90,88.84221945136038,2298.1585,2304.2335529893808,114.6560359772303,10.036670017789437,203.50936378026694,151.4262857905629,27.25218992473922,284.7204359148803,107.35382588294108,9.308916448712274,197.33757885533828,197.18850807121726,0.8237615500337583,119.87095401487443
118.0,118.89381847019162,59,58.45766802670524,1880.22,1879.7294932482998,50.68489795783726,13.012081600327203,338.9280408346308,83.2914718850484,22.246475379139476,280.5799882484827,32.376194187602664,16.90234511309958,-12.198133445075854,66.91784090934016,35.80000989862912,514.2376957149555
161.70000000000002,162.9926156433702,77,75.81038758972159,2279.5119,2282.5946615252465,91.69967639873784,14.720741812769223,217.1338301823062,113.47067005754045,35.76951569317949,512.4700909111687,103.90227338460622,10.127579265451772,202.23084021917492,82.6225278668941,29.864919922184452,-27.5597597941416
128.1,128.96672814631316,61,62.27853981719399,2341.0218750000004,2340.5097482256438,68.83350821125228,4.064929606605755,287.1318318367688,113.88595065261217,9.886294176306023,425.8029915856937,47.178177476864,12.80967950291399,69.00852290383598,100.63325929935424,4.115311996065216,509.38090301438865
97.6,98.41415902833859,61,61.82874735009428,2163.952,2160.674423274645,35.90526979383473,21.52850753182429,153.42295290384183,50.30144482831348,17.614253364137717,409.3557288878009,48.31905964283648,9.120443510278964,282.37095673580626,43.05425940225304,38.46812845773225,437.2392747866174
154.8,155.99224022595268,86,88.49314170096736,3460.394,3458.174110182977,55.48231396605388,32.83764432985448,566.8019602066742,92.60683041536338,38.69891780148005,480.89069132605186,74.14283667769274,20.74879244186461,473.10328333355864,132.3027324884057,6.0287901208580905,779.6370722835177
156.6,157.73621676799914,87,88.38160240457904,3032.2841,3030.51315207715,65.10231544448249,31.4774495192139,355.1659364910804,140.28283310151016,16.55122154363511,350.2153362464685,84.17923280897614,14.234958747422503,486.3077527410092,96.97925633305812,21.008427710904158,619.1813832671569
148.2,149.47650461847118,78,81.81319847969463,3768.038,3763.5701416617244,36.86817627464255,27.07360869614258,662.2693750917286,114.96837874542825,4.9663169508032965,836.1885979783926,65.59729935156429,12.241906881418576,535.612201596612,74.26263883179439,25.521526941079895,883.7420388060018
142.5,143.4443036605856,75,75.60769637364342,2490.3359250000003,2490.4676147543623,79.71473418176586,11.533625021985841,269.507809863618,128.68717483003078,17.802220625306923,427.8423883921521,63.433071663842256,11.848859322180633,285.98033862218284,122.0629188304451,20.52047104398325,258.3715351934724
133.20000000000002,134.04356587298622,74,71.83659713269222,1522.77625,1528.5314969827136,91.69852768406692,-0.14165039455595263,235.3025584409109,105.88770717357329,30.21159732754143,-62.70239752375275,87.42574621888471,7.394238553887455,118.24378518896384,133.48716960827565,-0.8743468496005349,161.83083628822635
179.39999999999998,180.8437674367271,78,81.74267215521184,3960.5555,3960.336098066648,94.62068400218752,9.209461371492264,550.34191902404,152.90646500222005,14.332037462910861,623.3042437798125,86.28358096978883,9.043384096412069,566.7249613390236,139.2347205581711,13.552582248339888,676.1082907517591
121.6,122.51212205373733,76,76.03773807192889,2411.4931,2410.2627285021827,50.1733130065278,21.462102513485586,266.69845409225184,101.55072078345322,22.667338498453454,597.2281525710048,43.40763104779677,31.480257127609732,396.5872309599055,56.67184444113526,36.70207572443478,465.66211850790955
96.9,97.72627156931698,57,60.158549989695025,3030.66125,3024.5565917304384,15.498569071479352,23.25699338516703,478.0776332267382,65.40714114212813,19.205093053500573,711.4204777571399,23.24520378607037,17.464111716999604,246.59388082509395,19.11224752998818,31.471838584693923,755.8712614723252
132.6,133.70956679271166,78,82.28926334923784,3595.974,3591.0134814512826,39.93742442286811,24.300458513072627,637.2328057878808,106.79035751512848,9.142298190772195,969.8486587791332,41.58955788805088,23.69061632092128,392.745557138647,93.84952611610707,7.912557847232399,1034.0555714934148
106.4,107.35174612069783,56,56.74718912015118,2530.8266000000003,2530.369348286444,14.831220091178437,18.707236589229,123.80742760919925,63.003297614441394,9.895382140551114,196.67678431994983,26.101744929098835,21.018631099630994,346.6088676058506,35.30573993369882,23.69548414227529,176.00891907871332
158.0,159.17762447088427,79,77.70137047129089,2178.675125,2181.178039941441,79.25460830002517,26.614438731985764,182.404255942122,101.2762607939519,28.84455370087631,281.55206698682724,92.6453041085033,13.490325034113507,75.00124943388607,129.32809573358128,11.654557649599482,311.3834973375299
153.3,154.67513509848845,73,75.03669067850998,3303.7863,3305.5112645345835,100.66708546222449,-1.3000932290725373,341.3559408420949,74.04320119619976,34.20435506559141,666.1990808760722,60.44966628897285,18.876344551359708,570.4246745322205,86.78410254562209,12.580070152225062,336.0680453122116
193.2,194.3539945145336,84,79.98887065631935,1369.4776000000002,1376.547237960417,127.90926175367946,18.45618979532967,-132.81157694468675,158.99405466996046,26.516960217548114,-52.50943800135647,113.60018053171287,11.514727368637878,118.3405368889685,199.53629831576848,14.419731612490253,-190.78811410028396
125.4,126.42045210306486,66,68.07602565996957,2745.835625,2743.4135575902405,86.76057447917165,-1.4052942844605667,266.08642137802974,68.97764583839107,41.262861622669014,541.1855559938373,81.76245089248461,7.498405585396089,249.99215701886288,70.28729051895039,36.97665820441331,604.964247118809
180.0,181.36947693893816,90,91.22466551045183,3162.9713,3163.0111677406353,61.579786029194395,22.919062571620827,142.06036952669925,139.86517111783976,14.545166384786647,746.2579935086837,129.59715715946203,1.2415991908963093,243.56569949086844,130.47620253907326,35.68429553117984,367.5830333936445
109.2,109.99349364055716,52,52.2596449982966,1995.9500000000005,1995.286064301372,44.23231625843669,14.552785305545836,376.4523783916859,66.475965304684,29.95611246568393,362.60152570086365,63.70536005555503,4.084590745608914,276.3971950380487,54.16727929799271,24.417208931831304,437.50070660075
107.1,107.9203243103467,51,51.70417962682323,2060.894,2061.18776890419,39.79563738924575,12.20165255301297,399.4214803759018,121.59977209663847,-6.705457615550657,455.09673982354775,53.97942714924295,18.79020380484117,139.0692869202014,60.45052807337872,18.28798074920323,441.5251995616383
216.2,217.8912452644261,94,93.76896585103827,3178.7751,3179.996542706339,105.28038772972516,25.439406252734926,451.31750213659626,150.5294254434358,36.563184546619006,143.6479814369731,132.62206330412505,8.707837647161398,318.6630024901823,151.2985299080579,38.770516540078404,519.1322220557606
148.0,149.36146532130067,74,76.3078938899449,3586.5310000000004,3584.657189586684,52.86207725660146,20.440902889707914,623.2210501574849,90.82295217219628,19.23253592228533,416.7301238182075,44.851212435427364,13.444709388586787,294.9208918481499,76.8556403506681,18.685431528427372,423.4105585248206
120.0,120.86640496548866,75,72.8286606438019,1613.500125,1618.3585103638572,63.62409488960599,18.99729204478604,143.4740316529608,90.46659356594961,28.171179809981773,158.64234477615034,77.05362996134004,12.09825835993908,140.22294593986342,109.14647560366438,16.489220654121553,183.9911902151448
154.0,155.08429582444057,70,68.0069151867865,1911.769,1915.5581729321254,81.37410299038937,14.512549764707732,166.18383896918243,139.55654059524997,32.41673328195572,41.30833288566399,64.1051876470176,17.355061248575964,289.1851538767621,140.0333950084276,10.255980769842594,309.53521050315413
155.4,156.519182009003,74,72.43437322063183,1969.1376000000005,1974.8359184763747,64.1455771535031,18.415957988185973,293.2631357529391,159.96240743289695,8.857475714700414,295.3547855917029,118.07969022551364,-2.2943658224088566,187.56979593082252,133.76081506953085,12.835843292477954,262.4047110167663
167.89999999999998,169.35011540966275,73,76.7317540537048,3903.128,3899.754853588526,69.19756374582309,26.784220442817855,561.385459028475,105.7676173839128,12.536652249391558,493.47016941315246,80.9583504187906,11.219504811233246,551.0811895101231,89.246420555602,24.820552490645582,869.8982313698195
112.1,112.92841013873307,59,61.04453238465997,2526.7541250000004,2525.234490422023,18.941468049360978,19.11576824589695,120.3324465247984,112.30386755571001,9.163529602324765,331.0984190832891,59.6603179151018,6.958455065954325,369.74182588928625,68.67322833253425,20.142054564917288,542.7234536348675
193.6,195.01401923727178,88,85.82649445548441,2298.684,2303.738656415503,131.78082328858858,5.608922218561382,49.88910573628674,159.19910918270978,21.828218552043428,-67.12655941122406,85.41642646703123,21.05485120605413,-56.77387019501731,147.05843050833897,20.53911335664597,279.326233603732
114.0,114.79412648628778,57,57.925637843502386,2321.7585750000003,2321.5456667570493,69.35724481121207,-1.9371898010597306,88.13181457817998,52.74407927186357,37.27548353992289,99.0659440821026,57.03411960791223,4.31254088659162,328.22911294224707,61.291103210854104,10.779398330678426,492.98311107753534
134.9,136.0316995823635,71,73.98239030247713,3351.0713750000004,3348.0782897424465,27.04606061942379,24.843701263629598,246.0301751976553,105.44939248324351,19.74669253044786,684.0890429281726,73.57460673953325,9.252178887672773,358.3499477291639,89.12404840754999,18.09512037560522,778.9353194763946
176.0,177.55310437122267,88,90.05587492979633,3656.2914,3657.4330271027175,100.5952726240633,14.627415892257495,494.51799180096145,143.90536727394672,22.12862391717881,715.9927887139813,99.17071465800157,3.3541275968186994,492.95620370784644,84.85901167904416,27.323056059698388,373.4621124599183
151.20000000000002,152.43929754614967,84,82.73469774629129,2413.4481250000003,2416.2668577082336,86.36844712608821,13.32131283254716,226.14673180271024,123.8986306348343,37.50158662593668,181.2251514139027,88.12784671832551,8.907928132628921,266.0156436339533,85.40546424325868,29.018114853320764,11.301683163885002
174.0,175.38450184336577,87,84.87199379591509,2398.962,2403.2443558984396,125.85017845542538,0.8594926305205277,245.35133322399815,142.5241938056724,17.4070576287262,-26.795913870782215,83.140764590015,25.893117310843124,338.5244528760809,90.14269589218506,30.133844760076173,-31.000692789618768
192.0,193.4749405292279,96,94.68043164698672,2796.68725,2801.4194513002003,93.37857110317424,18.908517668758552,399.74962610142677,132.23685877693197,43.713535503416985,46.04076526243733,111.81022537564108,18.70703760112294,133.21487089754268,162.00720622891458,18.005413285971464,431.98815461636286
119.7,120.58100936479602,57,56.10365735094704,1666.1268,1668.3351608733044,83.43853081998364,0.6533680844913405,57.467217194473946,85.96547403489859,34.051589129146286,223.412643710567,91.62346278745258,-4.302565882335358,168.7429366471551,80.80954828542103,30.842937841165405,247.03755982970222
91.8,92.66520469460005,54,55.845533946301224,2658.3471,2656.858704662637,14.644895669244107,15.275295645185885,176.58762058882508,52.48518724582884,33.77038992710814,413.64774945854595,54.63839730458646,-0.6937490143987688,426.4786255028505,-0.22360741382416904,30.243052550618767,248.15641659935596
96.9,97.70312865270277,51,52.73509216047115,2181.769375,2181.684621889812,63.841029519000514,-1.4966932541723992,449.36686128809646,44.563642772919394,14.129387804577277,650.6928611484526,59.398192823393984,5.722400711817791,330.01346045758055,70.96014092350114,12.448018493657479,685.5465026209615
94.4,95.19603673066351,59,62.502265562913394,3154.7465,3151.3324359028907,40.50892831711647,13.516585413225656,495.90655967563913,71.69938998197156,16.981025525529788,542.104849420063,22.493727788475212,13.38999606847608,523.9374134945585,74.13088641194432,15.571945598718443,570.1039629692402
163.4,164.62132663400132,86,87.24070196286951,2972.746,2971.237315822465,87.652891471031,19.439784120347248,204.88651546634458,146.41436519991532,12.617972200017746,339.92073427318337,62.152121959369026,27.809988878165946,114.90813540025067,115.29772595810674,13.160642431776381,575.929116607947
124.8,125.74959226104956,78,77.10572394587534,1952.058,1955.584112291745,95.67577461240273,0.9991512248604479,72.27557789895798,113.4401995584664,22.246185491186132,442.30183514683114,68.4626684716908,14.42103042344387,306.0868211521607,104.13818638422732,22.6175660963844,481.3152629342702
106.4,107.17955816835004,56,55.59292079676557,1688.196,1690.0816459703171,66.67139376091257,7.560021538831787,205.31163739889837,46.8610565581012,25.843029219912832,460.81157620675106,68.84116773120121,8.376136596226978,191.301832557895,41.803559891117516,25.436913329901316,492.88954174866296
153.60000000000002,154.84755593709662,96,95.63255561453039,2856.706875,2855.5635925886586,92.80473529903578,18.53151674698576,324.7152148816275,86.01197960820187,51.006203852610476,97.75213262798955,72.32495004069861,24.870277611563147,327.68229960667196,86.8933664496742,50.12421169945688,496.9544488540094
110.0,111.00601334985625,50,52.093796531581816,2717.8548,2717.9482656845207,52.902904544885736,7.276912236628075,387.6610812266779,96.79399574322204,4.380283477018736,426.2578057162418,38.58168250284829,14.519215689133766,413.22423110630467,36.731062174650816,19.99645680227856,257.33055154292794
157.5,158.6959801693927,75,75.24468781330583,2639.71975,2640.1921956322735,64.04571761668194,26.45668003488433,70.77945304214336,99.94681013348038,31.909578290775645,456.5578202488915,86.34022381588768,8.000943115526628,318.3492716570051,107.1945499702129,20.64663605822882,512.176388613675
173.8,175.05974201866172,79,76.4280372331712,1901.7564,1907.1432106163488,106.94391353175423,4.229030412807305,151.88985252919267,140.37128223625413,36.40597185724073,189.82850304793732,79.25752341558193,17.786682425228626,252.2723146301928,146.8404465450224,9.497118015014834,429.67982298139293
176.0,177.13835112533954,80,76.4658362110109,1502.5216,1508.5072862493412,101.79005065914268,11.871773890996952,56.04371123628199,188.9058259272082,10.814805370481416,36.87870233173942,115.23234743403482,10.08108267204156,-81.98621183507504,163.33932243153814,31.95131987068479,-139.95686266051666
94.4,95.02781056418661,59,59.22353041957113,1774.524125,1775.5048346079786,49.000701561529134,24.79658500987655,67.38937888935777,81.84175104287593,11.501518657122695,341.7991914737288,48.240242585164566,6.441996620951723,224.85160022946891,95.36184777301597,-1.029414303375546,357.47573597955017
152.0,153.15679051884183,95,93.9002600405713,2446.786375,2445.4238848997597,79.67800477791135,22.271119650376733,238.6222097751925,130.81522976002034,24.366046767654403,527.1430803956113,48.535326981873794,26.491987349962947,1.0949927635405743,78.1455239017339,37.4233067812642,358.56423162080574
102.0,102.71853830915518,60,58.387620258748115,1449.3925,1452.6835235127087,60.55090799174442,6.704776742414705,126.48749933674289,84.22017519801798,21.017985127367314,222.97985898118375,42.87893680245519,10.165061480612462,259.9404601681219,81.21519427541695,13.572936117376358,417.2390191990442
158.1,159.26761452184866,93,88.0230731728091,1422.1347999999998,1428.9940659485858,116.47211369418255,11.980287583143912,-111.61204223607162,103.37945626062475,36.81044016291956,-335.48449187573124,103.10516383829165,18.946499613488907,-111.30253776954345,91.5482364897683,34.46714186524885,-357.7860740296339
154.7,155.90665081997136,91,91.7568190461703,2929.04125,2930.3207076741214,99.68640826924775,13.106167352402224,219.92926070807388,140.33017909422867,24.839353181357108,517.039389542142,77.12488056917412,28.46881977398999,203.15145181047185,125.76873879710587,20.919597862768143,562.8647850667003
205.8,207.3345228491663,98,101.47791751044822,4193.026625,4191.629432395379,108.861268364455,13.76817431453108,539.9297272170381,174.83697226862597,16.68612176123967,619.839602835512,89.05140397128662,31.629205260601672,514.4139817611817,139.85558462203542,19.461944764652635,670.6211869192459
99.2,99.75340873644475,62,61.06767214238334,1656.048,1658.1054848111346,25.571081851001864,20.511863667511058,296.9288198948935,99.33801536147257,-0.6284504542020244,-58.202713693749416,39.94761530723171,23.944732386029305,159.8550669405268,124.30642371280278,-3.269335766370787,105.72903290436875
154.0,154.92465957748362,77,74.80165085095994,1772.07,1774.123301630907,92.77483920178575,14.329187525043434,106.96881241916353,89.28952162313084,28.262103657340678,-161.92929965103693,70.81960698744345,23.163107134984436,-107.14751207591354,152.40655164681067,4.342277641096665,17.83459099174661
153.3,154.39356150469098,73,73.39503807028294,2345.24,2349.04670668226,106.43313391436314,-0.9738938955805381,270.9395089553834,145.40345528138914,19.25967269069268,196.43243156049505,100.01318723359819,6.7656687063435506,268.3473435258832,147.38441780445703,-2.9572822656305036,450.448971889039
140.29999999999998,141.26267501712013,61,61.23339306023863,2085.844,2088.1087836598085,89.4190713837631,4.419764156767133,226.76706848272582,142.358757274515,9.612336491481727,352.0879289516437,56.0618001026993,15.051018563416534,223.30283172313338,106.81224922048476,16.14254418827185,388.4265887471767
