totalProteinIdealValue,totalLipidIdealValue,totalCaloriesIdealValue,firstMealProteinFoodTotalGrams,firstMealProteinFoodTotalKcal,firstMealLipidFoodTotalGrams,firstMealLipidFoodTotalKcal,firstMealCarboFoodTotalGrams,firstMealCarboFoodTotalKcal,secondMealProteinFoodTotalGrams,secondMealProteinFoodTotalKcal,secondMealLipidFoodTotalGrams,secondMealLipidFoodTotalKcal,secondMealCarboFoodTotalGrams,secondMealCarboFoodTotalKcal,thirdMealProteinFoodTotalGrams,thirdMealProteinFoodTotalKcal,thirdMealLipidFoodTotalGrams,thirdMealLipidFoodTotalKcal,thirdMealCarboFoodTotalGrams,thirdMealCarboFoodTotalKcal,fourthMealProteinFoodTotalGrams,fourthMealProteinFoodTotalKcal,fourthMealLipidFoodTotalGrams,fourthMealLipidFoodTotalKcal,fourthMealCarboFoodTotalGrams,fourthMealCarboFoodTotalKcal,totalProteinCalculated,totalLipidCalculated,totalCaloriesCalculated
112.2,66,2571.4906,63,137.765313,8,70.72,399,306.2708459087064,69,151.28889400000025,27,163.56089508759516,595,456.71968249543943,51,108.334404,9,54.52029836253171,285,352.074443625,62,144.38770593333356,10,88.4,145,538.1277889130431,113.21063967537023,66.71263666666653,2572.1702713256427
95.0,50,1870.7589999999998,50,106.21020000000001,4,35.36,63,233.80724621739114,69,160.68954370000026,12,72.69373115004228,256,328.3417233066676,45,73.2936435058413,16,96.92497486672305,266,204.1805639391376,43,94.28148466666681,24,136.84023036038857,637,328.61859617304435,95.68310014006468,50.16239333333313,1871.2419378859036
162.8,74,1521.7576,88,143.32979174475633,23,139.32965137091438,43,22.1830449535964,139,226.39592105137646,34,193.85699301055047,34,42.621805,110,256.17173633333374,4,22.80670506006476,7,25.978582913043457,172,365.36308800000006,5,44.2,11,40.82348743478258,164.1259684138752,74.49180666666663,1523.060806872421
182.60000000000002,83,2616.272125,79,173.21482066666695,19,115.09840765423363,191,235.951644675,162,377.2711026000006,5,30.289054645850953,306,378.01677105,122,284.11774393333377,2,17.68,289,221.83527435492772,154,358.6404308666672,4,35.36,304,389.90579642666773,183.92284507102008,83.23594666666632,2617.3810468733395
126.49999999999999,55,1160.2287999999999,86,200.27972113333362,2,12.115621858340381,6,22.26735678260868,97,212.681488666667,15,85.52514397524286,15,55.668391956521695,71,155.6740793333336,6,53.04,19,24.369112276666733,109,238.35585899999995,9,79.56,41,21.151275420870984,126.98176332624544,55.666286666666636,1160.6880504035862
84.80000000000001,53,1567.7661250000006,36,78.93333600000012,8,70.72,45,167.00517586956508,45,98.66667000000015,22,133.2718404417442,193,238.422342525,52,110.45860800000001,5,44.2,309,159.40839280607645,54,118.4000040000002,22,125.43687783035618,178,223.137685,85.47409559268397,53.65130333333329,1568.060932472742
222.60000000000002,106,3494.3859749999997,92,201.71852533333364,24,145.38746230008456,285,352.074443625,179,291.54582638990206,56,319.29387084090666,349,437.5002925,122,284.11774393333377,15,85.52514397524286,639,329.65036570576973,172,400.55944226666725,17,96.92849650527523,429,550.2289035100015,224.45310249053318,106.22949666666607,3494.5305168854893
79.89999999999999,47,3365.0575,37,60.26366243813619,8,70.72,707,542.6904462592868,12,25.490448,12,68.42011518019429,742,916.62890235,40,93.1533586666668,4,35.36,710,544.9932345743899,-15,-32.88889000000005,25,142.54190662540475,242,898.1167235652167,80.46601334066447,47.127386666666716,3365.4899076593074
129.6,81,2737.82645,46,74.92239113930445,27,163.56089508759516,241,309.10295045666754,114,242.15925600000003,12,106.08,374,479.6867363933347,62,131.700648,13,78.75154207921247,273,337.250256525,86,188.06058599999997,32,182.4536404805181,579,444.43814481488977,130.49108960929823,81.36177666666634,2738.1670469765227
174.0,87,3014.0085500000005,82,179.79259866666695,11,97.24,254,325.77655359333426,125,274.07408333333376,36,205.26034554058285,339,424.9644675,80,175.4074133333336,25,142.54190662540475,372,285.5457510727789,111,242.72936099999995,14,123.75999999999999,145,538.1277889130431,175.5020340585004,87.91754666666621,3015.2202695784736
163.2,96,3614.0183,64,149.0453738666669,22,133.2718404417442,854,440.56559047375174,148,344.6674270666672,19,115.09840765423363,499,625.5376675,112,237.91084800000002,7,61.879999999999995,552,423.71304997896226,108,251.51406840000038,9,79.56,609,752.327495325,164.58312469771377,96.83973333333302,3615.0917687070214
140.6,74,2706.4075000000003,66,144.71111600000023,21,119.73520156533999,221,277.0417325,115,252.14815666666706,14,123.75999999999999,348,436.24671,84,136.81480121090377,12,106.08,389,298.5948848583629,101,164.50351097977716,37,210.96202180559905,348,436.24671,141.70045388634296,75.00207999999965,2706.8448455866387
144.0,80,2250.1400000000003,68,149.09630133333357,24,136.84023036038857,131,164.2193075,117,255.84986699999996,12,106.08,254,313.77862695,58,127.17037466666687,21,127.214029512574,159,196.420479075,140,297.38856000000004,11,66.6359202208721,247,309.6348775,144.98111164344812,80.56119666666667,2250.3285741188356
260.0,130,2933.4872,195,414.21978,5,44.2,168,128.95614564577113,261,607.8256653000009,14,84.80935300838267,150,188.037375,173,402.88827623333395,10,60.57810929170191,99,124.1046675,206,450.47070599999995,42,239.47040313067998,150,188.037375,261.90839418412065,130.4870833333331,2933.5978561098714
155.79999999999998,82,1825.6163999999999,78,127.04231541012493,26,157.50308415842494,66,81.53302905,161,374.9422686333339,6,53.04,156,119.7449923853589,111,235.78664400000002,8,48.462487433361524,106,81.3651871336413,128,298.0907477333338,13,78.75154207921247,46,170.71640199999987,157.03432134046892,82.13569999999983,1826.9787000167867
159.6,76,2710.8579999999997,69,151.28889400000025,10,88.4,82,304.32054269565197,150,244.31214501947102,18,159.12,327,409.92147750000004,84,136.81480121090377,12,106.08,243,300.189788775,119,277.13124203333376,8,48.462487433361524,378,484.8170758200013,160.81895869517052,76.37954666666619,2710.8584544877103
266.20000000000005,121,3852.8807999999995,172,365.36308800000006,11,62.71843891517809,268,343.7327415866676,199,435.16344899999996,33,199.90776066261628,407,522.0120366633348,166,352.61786400000005,12,72.69373115004228,670,345.6427934630137,204,475.08212920000074,21,127.214029512574,1068,550.964930475371,268.2863868102439,121.36964000000101,3853.1129926287167
198.00000000000003,90,2577.2956000000004,115,267.81590616666705,7,42.404676504191336,56,207.82866330434766,151,331.0814926666672,16,141.44,583,300.76081878945814,96,210.48889600000035,20,121.15621858340381,240,184.22306520824446,198,420.592392,9,54.52029836253171,385,295.5245004382255,199.55241757392025,90.19194999999988,2577.836928023722
244.20000000000002,111,4203.8412,133,309.73491756666715,5,28.50838132508095,407,502.78701247500004,271,575.6592840000001,4,35.36,519,650.6093175,118,192.19222074865053,18,159.12,132,489.88184921739094,192,419.85619199999996,27,153.94525915543713,548,686.96321,246.21942758272766,112.18078666666607,4204.617643988228
165.0,75,3147.3860999999997,87,184.80574800000002,12,68.42011518019429,730,376.5958794447761,135,296.0000100000005,13,114.92,426,534.026145,78,165.687912,10,60.57810929170191,109,404.523648217391,124,263.401296,4,22.80670506006476,531,655.970279175,166.38831015851207,75.22654999999993,3147.7358473691347
246.1,107,2725.0201,164,381.92877053333393,2,17.68,114,146.21467366000041,238,554.2624840666675,8,45.61341012012952,422,217.70337140506234,129,210.10844471674508,32,193.8499497334461,110,141.08433423333372,159,348.62223400000056,41,233.7687268656638,64,237.5184723478259,248.1792235346132,107.2619966666663,2728.3548716821874
210.0,105,3583.2959249999994,87,190.24733699999996,26,148.24358289042095,102,378.54506530434753,179,416.86128003333397,6,53.04,490,605.3209732500001,89,144.95853937821946,40,228.0670506006476,667,344.0951391639255,143,232.91091158522903,47,284.71711367099897,725,556.5071761499051,211.48161149748984,105.35288999999838,3583.514169027035
173.4,102,2003.49825,82,179.79259866666695,32,182.4536404805181,51,39.14740135675195,134,293.02463399999993,35,212.02338252095666,187,96.4704513098262,106,246.85640046666705,15,90.86716393755286,123,63.45382626261296,154,358.6404308666672,24,136.84023036038857,83,104.0473475,174.70421078486743,102.35047333333316,2003.6175077286034
132.3,63,2497.8865,66,107.49734380856725,10,88.4,246,303.89583555,73,159.63282299999997,20,121.15621858340381,127,471.325718565217,60,131.5555600000002,18,102.63017277029142,346,265.5882523418858,134,284.64333600000003,3,17.10502879504857,355,445.0217875,133.41433476549105,63.59852666666656,2498.452076914399
282.9,123,2541.0085500000005,212,450.331248,3,17.10502879504857,11,40.82348743478258,219,480.17779400000074,30,171.0502879504857,30,111.33678391304339,213,452.45545200000004,3,18.17343278751057,49,37.61220914668324,247,540.127497,18,159.12,18,66.80207034782603,285.0203647404691,120.13107999999991,2545.1152913753817
220.39999999999998,116,3102.710875,110,240.54260999999997,26,148.24358289042095,188,232.2455979,185,404.5489349999999,19,167.96,695,358.5399126220813,153,325.003212,12,72.69373115004228,291,223.3704665649964,217,460.95226800000006,17,102.98278579589324,292,366.04609,222.107751918725,116.3749499999999,3103.129191923409
183.6,108,3125.29635,76,123.78482014319864,34,205.96557159178647,240,296.483742,150,244.31214501947102,27,238.68,368,454.60840440000004,89,144.95853937821946,41,233.7687268656638,321,246.39834971602698,125,203.59345418289251,43,260.4858699543182,616,472.8392007011608,185.10620599401574,108.33389333333231,3125.8788239527757
147.4,67,1780.3689249999998,93,151.47352991207202,11,97.24,140,107.46345470480927,151,351.6539289666672,2,17.68,215,165.03316258238567,107,227.28982800000003,3,18.17343278751057,145,111.30143522998102,94,206.10371066666698,23,139.32965137091438,147,188.5399739300005,148.37840150749324,67.42772999999983,1781.2821081510006
244.8,136,2337.8328000000006,138,301.77163799999994,23,139.32965137091438,23,28.413025275000003,184,403.4370506666673,41,248.37024809597781,41,51.396882500000004,137,223.1384257844502,26,148.24358289042095,26,96.49187939130428,186,302.94705982414405,61,347.8022521659876,61,46.823362407095466,246.69766111189688,111.50831333333339,2338.165058371964
268.40000000000003,122,4053.78265,159,370.28460070000057,3,26.52,336,415.07723880000003,200,437.3501999999999,39,222.36537433563143,434,556.6418277933349,144,335.35209120000053,13,74.12179144521048,109,404.523648217391,184,403.4370506666673,46,262.27710819074474,436,546.56197,270.4012218556932,123.0871600000006,4054.5129013489855
269.09999999999997,117,4164.222575,195,414.21978,2,17.68,523,401.45276293296604,246,522.5541840000001,18,102.63017277029142,1210,624.2205672988754,129,282.84445400000044,13,114.92,353,436.078170525,155,339.8518633333339,39,222.36537433563143,555,685.618653375,271.1432243796797,119.8332999999985,4164.435982571067
91.19999999999999,48,1324.6112500000004,44,96.21704399999999,13,74.12179144521048,184,94.92279701073808,67,146.51231699999997,17,96.92849650527523,125,154.418615625,62,144.38770593333356,3,26.52,75,94.0186875,69,150.88581899999997,12,72.69373115004228,226,173.47671973776355,91.8878943186759,48.52034000000003,1325.1037249073586
246.40000000000003,112,3455.1421000000005,176,373.85990400000003,7,39.91173385511333,362,277.8697900224354,173,281.7733405891232,53,321.0639792460201,841,433.8590885110366,124,271.15712399999995,21,127.214029512574,232,297.55968674666747,146,320.11852933333387,36,218.08119345012685,399,492.904221075,248.28954938602007,113.84469999999885,3455.3726203414103
282.9,123,4528.289,135,296.0000100000005,14,123.75999999999999,379,486.099660676668,198,434.1333480000007,23,203.32,1398,721.2069033750644,160,372.6134346666672,9,54.52029836253171,374,479.6867363933347,206,479.73979713333404,9,79.56,215,797.9136180434776,285.1035428880441,123.66841666666613,4528.5538066509835
140.0,70,1756.4587000000001,99,210.296196,3,26.52,93,114.887450025,111,180.79098731440854,38,216.66369807061523,169,129.7237417508055,91,193.30256400000002,8,45.61341012012952,31,115.04801004347817,106,231.79560599999996,20,121.15621858340381,223,171.17393142266047,140.99171551172867,70.45671000000007,1756.971813330493
282.9,123,3548.9615250000006,210,446.08284000000003,2,17.68,321,246.39834971602698,221,484.5629793333341,21,185.64,309,396.3187207100011,178,289.9170787564389,19,167.96,329,252.5391185563018,208,454.8442079999999,35,199.55866927556667,318,407.86198442000114,285.20734073314236,123.44300666666825,3549.363948767672
216.6,114,2156.70075,114,185.67723021479796,34,205.96557159178647,34,43.60788512666679,182,399.051865333334,21,185.64,49,62.84665797666684,122,266.783622,24,136.84023036038857,24,30.782036560000087,166,363.00066599999997,39,236.25462623763744,53,40.68259356682065,218.3628618411621,114.37277333333344,2157.1329849681006
242.00000000000003,110,2683.0116,170,361.11468,8,45.61341012012952,252,130.00296112340214,203,445.09631133333403,19,167.96,250,191.89902625858798,129,282.090879,19,115.09840765423363,38,141.02659295652163,230,535.6318123333341,7,42.404676504191336,180,225.64485000000002,243.81789405353663,110.50374000000069,2683.58360728374
220.0,110,3591.1204000000007,121,265.3037126666671,13,114.92,270,338.46727500000003,162,354.25366199999996,17,150.28,155,575.2400502173908,127,295.76191376666713,7,61.879999999999995,699,360.6034516875322,132,214.9946876171345,50,302.8905464585095,434,556.6418277933349,221.85513278141008,110.50175999999979,3591.237127207204
112.69999999999999,49,1171.0141250000006,61,99.35360564125155,15,90.86716393755286,58,44.520574091992415,83,181.98519133333363,19,108.33184903530761,119,61.39028719716213,83,176.30893200000003,2,12.115621858340381,60,46.055766302061116,105,244.52756650000038,2,12.115621858340381,76,93.8865183,113.67377568972917,49.57607,1171.4586980553438
186.29999999999998,81,2146.026625,104,169.38975388016658,28,159.64693542045333,80,100.2866,190,403.59876,6,36.34686557502114,55,204.1174371739129,119,277.13124203333376,2,17.68,37,137.31536682608686,134,293.02463399999993,23,131.13855409537237,59,218.96234169565201,187.88580626507937,81.30778999999981,2148.6384906999992
128.79999999999998,56,2005.4427000000005,58,94.46736274086213,17,102.98278579589324,165,203.832572625,104,227.42210399999996,8,70.72,237,303.97261103000085,74,172.3337135333336,4,24.231243716680762,160,205.21357706666723,87,190.24733699999996,13,74.12179144521048,262,336.0372324466676,129.70234158623578,56.23782999999962,2005.5823314003146
186.29999999999998,81,2539.7108,100,162.874763346314,28,159.64693542045333,242,185.75825741831318,149,242.68339738600787,36,218.08119345012685,393,301.6652692785003,117,248.53186800000003,6,34.21005759009714,61,226.38479395652158,129,282.090879,19,115.09840765423363,294,363.19258395,187.7910076389287,81.84671666666675,2540.2184064505846
128.1,61,2076.3077000000003,74,157.19109600000002,8,48.462487433361524,407,209.96509990962173,121,257.028684,6,53.04,607,313.1420531821631,81,131.92855831051435,10,88.4,156,195.55887,98,228.22572873333368,9,51.31508638514571,267,342.45015673000097,129.0205004725108,61.16801333333302,2076.707820684137
