totalProteinIdealValue,totalLipidIdealValue,totalCaloriesIdealValue,firstMealProteinFoodTotalGrams,firstMealProteinFoodTotalKcal,firstMealLipidFoodTotalGrams,firstMealLipidFoodTotalKcal,firstMealCarboFoodTotalGrams,firstMealCarboFoodTotalKcal,secondMealProteinFoodTotalGrams,secondMealProteinFoodTotalKcal,secondMealLipidFoodTotalGrams,secondMealLipidFoodTotalKcal,secondMealCarboFoodTotalGrams,secondMealCarboFoodTotalKcal,thirdMealProteinFoodTotalGrams,thirdMealProteinFoodTotalKcal,thirdMealLipidFoodTotalGrams,thirdMealLipidFoodTotalKcal,thirdMealCarboFoodTotalGrams,thirdMealCarboFoodTotalKcal,fourthMealProteinFoodTotalGrams,fourthMealProteinFoodTotalKcal,fourthMealLipidFoodTotalGrams,fourthMealLipidFoodTotalKcal,fourthMealCarboFoodTotalGrams,fourthMealCarboFoodTotalKcal,totalProteinCalculated,totalLipidCalculated,totalCaloriesCalculated
246.1,107,2834.4776,131,287.2296393333338,12,106.08,141,174.184198425,217,474.52496699999995,12,106.08,219,270.54141457500003,182,386.60512800000004,3,17.10502879504857,213,163.49797037231696,211,461.4044609999999,10,88.4,390,299.3624809633973,247.94163101998228,107.11608666666591,2835.015288464122
230.0,115,2567.0588,168,356.86627200000004,9,54.52029836253171,82,102.79376500000001,248,526.802592,7,61.879999999999995,49,181.8500803913042,106,232.41482266666705,28,169.61870601676534,31,115.04801004347817,178,389.2416779999999,33,199.90776066261628,141,176.7551325,231.72426451571584,115.51348333333328,2567.6991176433653
160.0,100,4475.3871,101,214.54460400000002,18,102.63017277029142,462,579.155115,60,131.5555600000002,52,296.4871657808419,714,915.7655876600026,59,96.09611037432526,19,167.96,1224,631.4429540279533,32,52.11992427082048,53,302.1888420458581,266,987.1861506956515,161.39468343525527,100.67936999999893,4477.132186625718
136.4,62,2210.1853,66,144.71111600000023,14,84.80935300838267,170,213.109025,94,205.55459399999998,23,131.13855409537237,633,326.5550571075935,68,158.36070973333358,8,45.61341012012952,66,244.94092460869547,83,135.18605357744062,32,182.4536404805181,655,337.9045219675731,137.47428624308114,62.07154333333321,2210.336959699017
173.8,79,2476.9676,83,135.18605357744062,24,145.38746230008456,168,215.4742559200006,129,282.84445400000044,13,114.92,280,345.897699,128,271.898112,3,18.17343278751057,164,205.58753000000002,114,249.28961399999997,22,133.2718404417442,696,359.05579738844403,175.0494061102757,79.3051266666666,2476.986251415214
232.20000000000002,129,4802.4075,110,179.16223968094542,48,273.68046072077715,662,508.148621532741,152,333.27408533333386,27,238.68,678,869.5925328200024,107,234.6074153333337,38,216.66369807061523,407,510.2080775,145,308.00958,45,256.57543192572854,1694,873.9087942184256,233.94682487260621,129.20669333333518,4802.510937135861
287.5,125,2911.4229000000005,176,384.86817599999995,10,88.4,85,109.01971281666697,244,533.567244,35,199.55866927556667,278,143.41596504883253,141,309.1555660000005,27,163.56089508759516,89,109.946054325,243,531.3804929999999,14,123.75999999999999,168,215.4742559200006,289.7858275422038,125.6397900000002,2912.107031473646
256.2,122,4312.5324,118,258.72593466666706,29,175.67651694593553,558,428.3186266091684,197,430.7899469999999,16,141.44,585,722.679121125,110,179.16223968094542,46,262.27710819074474,817,421.4778541183316,145,236.16840685215533,53,321.0639792460201,1425,735.1357920668574,258.1781567018335,122.12670999999804,4312.9155265017425
174.6,97,3023.2677750000003,106,246.85640046666705,14,79.82346771022667,363,278.63738612746977,149,316.50639600000005,17,102.98278579589324,395,487.962825375,93,151.47352991207202,16,141.44,253,312.543278025,126,275.530626,33,188.1553167455343,575,441.36776039475234,176.06844743976677,97.39289000000005,3023.2797725526507
234.0,117,4720.918025000001,114,265.4870722000004,11,62.71843891517809,499,616.439113575,257,545.920428,7,61.879999999999995,645,808.5607125,114,185.67723021479796,42,239.47040313067998,677,519.6625631082562,102,223.04860199999996,38,230.19681530846725,260,964.9187939130427,236.05703796488646,117.370566666666,4723.98017286546
231.0,110,2681.2582500000008,165,350.49366000000003,4,35.36,292,150.63835177791043,160,350.8148266666672,40,242.31243716680763,410,211.51275420870985,115,252.14815666666706,25,151.44527322925475,106,132.879745,209,443.95863600000007,17,102.98278579589324,71,263.4970552608694,232.84456910557245,110.43153333333335,2688.0436817727614
120.0,60,2096.4754,61,129.576444,9,54.52029836253171,64,237.5184723478259,75,122.15607250973551,34,193.85699301055047,607,313.1420531821631,56,130.41470213333352,9,54.52029836253171,64,237.5184723478259,74,172.3337135333336,13,78.75154207921247,101,374.83383917391274,121.02748422008264,60.08705333333306,2099.14290104295
272.0,136,4325.494425,167,354.742068,18,102.63017277029142,318,407.86198442000114,258,420.21688943349017,33,291.71999999999997,468,586.67661,120,195.44971601557683,42,254.428059025148,337,416.312587725,233,509.5129829999999,16,141.44,515,645.5949875,274.1338862858569,137.9642399999994,4326.586057889508
271.4,118,2646.2527999999998,150,244.31214501947102,40,228.0670506006476,47,58.061399475,250,546.6877499999999,14,123.75999999999999,240,123.81234392704967,202,429.08920800000004,2,17.68,160,82.54156261803311,272,577.783488,8,48.462487433361524,322,166.11489476879166,273.4827888456723,118.06742333333338,2646.372329842331
160.0,100,3008.53075,97,206.04778800000003,7,61.879999999999995,271,334.77955867500003,103,225.83704466666703,48,273.68046072077715,526,403.75555124806914,67,146.90370866666692,28,169.61870601676534,372,285.5457510727789,97,225.896894766667,33,199.90776066261628,921,475.1298698200531,161.3123095488515,100.29896999999994,3008.983094316038
90.0,45,1823.5147999999997,46,107.12636246666683,2,17.68,195,240.893040375,65,142.13881499999997,8,70.72,261,334.7546475900009,36,83.83802280000013,9,51.31508638514571,62,230.09602008695634,76,166.19307599999996,5,44.2,267,334.7065275,90.60881640777569,45.72671999999976,1823.6615982037695
200.0,100,1900.3265000000001,101,221.4518593333337,25,142.54190662540475,25,19.1899026258588,163,265.48586425449184,45,272.6014918126586,45,34.54182472654584,116,253.66311599999997,19,108.33184903530761,19,23.8180675,156,341.13315599999993,30,181.73432787510572,30,37.607475,201.36715257752408,97.82463666666672,1902.100840788708
230.4,128,2265.2570000000005,165,350.49366000000003,17,96.92849650527523,17,8.770041028166018,226,526.3164764666675,21,127.214029512574,21,26.934281990000073,126,205.22220181635566,27,153.94525915543713,27,100.20310552173905,150,328.88890000000055,52,315.0061683168499,52,26.826007850860762,232.05188822800778,120.25653000000013,2266.748628163923
252.0,120,1735.6816000000008,141,309.1555660000005,4,35.36,4,14.84490452173912,284,603.273936,1,6.0578109291701905,1,1.235348925,140,306.9629733333338,6,36.34686557502114,6,7.41209355,233,379.49819859691166,6,34.21005759009714,6,7.695509140000022,253.4073980712487,69.60659000000008,1742.0532641612763
106.0,53,1161.6004,63,137.765313,5,44.2,14,51.957165826086914,107,249.1852344333337,3,26.52,57,73.10733683000021,77,163.56370800000002,5,28.50838132508095,53,40.68259356682065,89,194.62083899999996,8,70.72,66,81.53302905,106.79870350431997,54.13446999999994,1162.3636010313226
228.9,109,3604.5299,165,350.49366000000003,6,36.34686557502114,267,334.7065275,164,359.5851973333339,19,167.96,449,554.671667325,134,312.0637515333338,3,26.52,310,382.95816675000003,214,498.3704688666674,6,36.34686557502114,435,545.3083875,230.81633911884393,109.95431666666495,3605.331557958387
270.6,123,4382.957700000001,122,266.783622,26,157.50308415842494,877,452.430940100094,164,359.5851973333339,54,307.89051831087426,1255,647.4353817851973,120,195.44971601557683,45,256.57543192572854,823,424.57316271650785,213,452.45545200000004,29,165.3486116854695,1351,696.9603193560171,272.67126202677815,123.18107333333356,4382.991437387035
229.5,135,4382.774800000001,101,221.4518593333337,20,176.8,928,478.74106318459206,116,254.34074933333375,60,363.46865575021144,1352,697.4762041223798,84,183.68708399999997,39,222.36537433563143,127,471.325718565217,107,234.6074153333337,53,321.0639792460201,614,758.50423995,231.2724400980886,138.00731666666493,4383.832343153942
86.4,48,982.4259999999999,47,102.77729699999999,12,68.42011518019429,33,25.330671466133612,71,155.25932099999997,15,90.86716393755286,39,48.8897175,53,123.42820023333353,7,39.91173385511333,9,33.401035173913016,76,166.19307599999996,8,70.72,46,57.664795000000005,86.77458217910007,48.943203333333315,982.86312634624
209.29999999999998,91,2801.9412,156,331.375824,2,12.115621858340381,174,218.123355,162,354.25366199999996,23,139.32965137091438,271,347.5804961566676,114,249.9555640000004,10,88.4,290,222.60287045996205,202,470.4244612666674,2,17.68,280,351.0031,210.8732415392577,91.77628333333293,2802.844606112538
237.3,113,4146.1463,82,179.79259866666695,28,169.61870601676534,130,482.45939695652135,162,355.2000120000006,20,176.8,577,712.7963297250001,94,205.55459399999998,24,145.38746230008456,129,478.7481708260866,208,338.77950776033316,23,203.32,557,698.2454525,239.20411864542206,114.6660733333311,4146.702230751449
98.6,58,3054.4127750000002,62,131.700648,9,51.31508638514571,342,428.725215,46,74.92239113930445,16,141.44,1357,700.0556279541934,42,91.84354199999999,16,91.22682024025904,558,428.3186266091684,29,63.41577899999999,22,125.43687783035618,588,726.3851679,99.28223347973784,59.69328333333338,3054.785782058399
279.3,133,4457.567325000001,146,319.26564599999995,14,123.75999999999999,870,448.81974673555504,225,492.0189749999999,36,218.08119345012685,818,627.8936139180998,144,335.35209120000053,17,96.92849650527523,124,460.1920401739127,203,330.6357695930174,60,363.46865575021144,512,641.83424,281.4778115929721,134.3068833333357,4458.250468326131
262.5,125,2562.388125,191,405.72296400000005,8,48.462487433361524,46,58.99890340666683,259,603.1679973666676,12,72.69373115004228,27,100.20310552173905,167,272.0008547883444,20,176.8,83,63.71047671785121,246,572.8931558000008,15,85.52514397524286,80,102.60678853333361,264.5371753849449,125.21036666666694,2562.785608693245
109.2,52,2505.2722,47,99.83758800000001,10,60.57810929170191,661,340.99983056574933,87,190.24733699999996,14,84.80935300838267,381,477.6149325,78,165.687912,2,17.68,254,318.409955,65,151.37420783333357,3,17.10502879504857,471,581.849343675,109.98471092433584,52.15077666666652,2506.1935976692225
129.6,72,2275.4592,64,104.23984854164097,12,106.08,66,244.94092460869547,87,190.7555620000003,33,188.1553167455343,396,303.96805759360336,68,158.36070973333358,13,74.12179144521048,174,223.16976506000063,107,249.1852344333337,14,84.80935300838267,453,347.7210355805614,130.52118562984316,72.2408166666664,2275.507598750309
200.1,87,2810.7555,94,153.10227754553517,27,163.56089508759516,476,245.56114878864852,133,291.6148246666671,30,181.73432787510572,289,370.6670235766677,95,154.73102517899832,26,157.50308415842494,203,250.775831775,181,384.480924,1,8.84,363,448.431659775,201.65827553033174,87.56578333333326,2811.003022427646
185.4,103,3588.5622999999996,80,175.4074133333336,15,132.6,795,410.12838925835206,138,224.76717341791334,49,296.83273552933935,443,555.3370475,126,267.64970400000004,12,72.69373115004228,302,378.58191500000004,167,388.91527243333394,9,79.56,790,606.4009229771381,186.81553906245102,103.85149666666628,3588.8743045994474
96.60000000000001,46,2724.422,32,70.16296533333345,7,61.879999999999995,322,412.99232384666783,35,76.74074333333346,16,96.92497486672305,522,644.8521388500001,43,91.34077200000002,4,35.36,327,419.40524813000116,86,182.68154400000003,0,0.0,824,632.499190548306,97.23292732512402,46.03390999999972,2724.8399009083832
266.79999999999995,116,3919.2552000000005,174,369.61149600000005,5,44.2,718,370.4052622484236,184,299.6895645572178,54,327.1217901751903,1065,549.4172761762829,112,245.57037866666707,28,169.61870601676534,715,368.8576079493355,173,281.7733405891232,58,330.697223370939,456,563.3191098,269.04502994843415,119.12079333333226,3920.281755549853
144.4,76,2684.5794250000004,48,105.24444800000018,23,131.13855409537237,81,300.60931656521717,106,231.79560599999996,14,123.75999999999999,872,449.8515162682805,79,167.812116,8,48.462487433361524,260,321.1907205,74,162.2518573333336,34,193.85699301055047,350,448.9046998333346,145.3591070531136,76.1421099999998,2684.8783150394147
81.60000000000001,51,1306.0104000000001,49,114.11286436666684,8,48.462487433361524,79,99.0330175,74,172.3337135333336,7,61.879999999999995,306,157.86073850698833,48,101.961792,9,51.31508638514571,88,108.71070540000001,63,102.61110090817783,12,106.08,148,182.8316409,82.11016497251211,52.078526666666676,1307.1931469336755
209.29999999999998,91,2076.00855,121,264.59687099999996,14,84.80935300838267,86,66.01326503295427,157,344.2370486666672,35,199.55866927556667,154,79.44625401985688,113,184.04848258133484,27,163.56089508759516,55,67.944190875,162,263.8571166210287,46,262.27710819074474,125,95.94951312929399,210.8642197372631,91.3037233333333,2076.2987674884207
130.9,77,2649.1794999999997,87,184.80574800000002,10,60.57810929170191,227,284.5632275,79,183.97788336666696,26,148.24358289042095,125,463.9032663043475,43,94.28148466666681,27,153.94525915543713,546,281.673082434038,85,185.87383499999999,16,141.44,904,466.3598287918871,131.97223958613085,77.93529999999973,2649.6453074011397
301.40000000000003,137,3425.8615999999997,198,461.1091254000007,4,35.36,366,188.81382448875075,277,451.16309446928983,32,282.88,230,294.99451703333415,145,317.92593666666716,36,205.26034554058285,127,162.88827679666713,188,412.20742133333397,48,290.77492460016913,87,322.87667334782583,303.8913041064782,137.3884900000004,3426.254139676589
163.20000000000002,102,2401.53375,82,133.5573059439775,39,222.36537433563143,100,125.35825,110,179.16223968094542,59,336.3988996359552,398,205.3221370123574,82,133.5573059439775,39,222.36537433563143,100,125.35825,103,225.23535299999998,35,212.02338252095666,228,281.6595549,164.48960630086273,103.00687000000002,2402.363427309425
89.60000000000001,56,2807.6498,50,116.4416983333335,10,57.0167626501619,310,388.61057500000004,15,34.93250950000005,24,145.38746230008456,179,664.3094773478256,28,45.60493373696792,11,97.24,812,418.8984302865181,65,142.13881499999997,10,88.4,793,608.7037112922411,90.28869736226719,57.01539666666634,2807.684375447135
226.8,126,4053.3498000000004,125,274.07408333333376,16,141.44,316,396.13207,167,272.0008547883444,70,399.11733855113334,710,544.9932345743899,105,230.22223000000037,32,193.8499497334461,309,387.3569925,107,174.275996780556,57,345.29522296270085,188,697.7105125217386,228.6952518929857,126.83948333333547,4056.4684857456377
229.5,135,3471.2147000000004,158,367.9557667333339,9,79.56,197,246.95575250000002,179,391.42842899999994,53,302.1888420458581,454,348.4886316855958,133,216.62343525059762,23,203.32,214,274.4731593266674,169,393.57294036666724,38,216.66369807061523,834,430.2478951464976,231.21846777282633,135.00764666666794,3471.4785501257975
128.1,61,1566.9303999999997,90,191.17836000000003,2,17.68,85,105.004658625,101,220.86185099999997,17,102.98278579589324,115,147.49725851666707,88,204.93738906666698,2,17.68,73,91.5115225,100,219.25926666666703,10,88.4,209,160.42758595217956,128.979732293361,61.3933599999999,1567.4206781230698
228.0,114,3607.3041000000003,125,273.34387499999997,21,127.214029512574,256,320.91712,140,306.9629733333338,40,242.31243716680763,432,533.6707356000001,109,238.35585899999995,28,159.64693542045333,254,325.77655359333426,134,293.02463399999993,38,216.66369807061523,154,571.5288240869561,229.80612768324167,114.17083333333166,3609.417674784077
290.40000000000003,132,2898.7054000000003,162,355.2000120000006,15,132.6,74,92.765105,287,668.3753484333344,9,54.52029836253171,40,148.4490452173912,198,461.1091254000007,3,26.52,72,92.34610968000025,279,649.744676700001,9,54.52029836253171,212,162.7303742672826,292.6996146311627,132.38842000000045,2898.8803934230755
238.0,119,3024.6767000000004,107,234.6074153333337,35,199.55866927556667,332,171.27374243241871,200,437.3501999999999,17,150.28,87,322.87667334782583,146,319.26564599999995,11,97.24,246,188.82864183845058,164,267.114611887955,63,359.20560469602,217,278.32091389666743,239.81856954409298,119.04402333333358,3025.922118708225
131.20000000000002,82,1920.5230000000001,80,186.3067173333336,13,78.75154207921247,95,119.0903375,123,286.4465779000004,10,88.4,391,201.71094364781843,58,126.83155799999999,20,121.15621858340381,37,137.31536682608686,115,187.3059778482611,21,185.64,263,201.87777562403457,132.09920075616603,82.98273333333313,1920.8330153421448
227.79999999999998,134,2940.1807999999996,116,188.93472548172426,43,260.4858699543182,111,139.1476575,165,360.81391499999995,46,278.65930274182875,66,244.94092460869547,120,262.41011999999995,30,181.73432787510572,188,144.30806774645816,202,329.0070219595543,33,291.71999999999997,337,258.6798873965766,229.71271982164345,134.31976666666768,2940.8418202642742
171.7,101,4285.3132,72,152.942688,14,84.80935300838267,502,620.14516035,83,135.18605357744062,57,324.99554710592287,644,825.9846476933357,112,237.91084800000002,16,91.22682024025904,422,529.0118150000001,86,200.27972113333362,25,142.54190662540475,762,941.3358808500001,172.97477370810532,101.30977333333288,4286.370441584091
192.6,107,4263.208250000001,132,280.39492800000005,7,61.879999999999995,665,510.45140984784405,163,356.4404129999999,17,150.28,1007,772.9692777695924,52,114.01481866666686,34,193.85699301055047,147,545.5502411739126,114,265.4870722000004,35,199.55866927556667,634,813.1587991266689,194.11444982193348,107.18386333333605,4264.042622070803
102.9,49,2264.29215,46,97.713384,9,54.52029836253171,583,300.76081878945814,70,153.07256999999998,8,70.72,356,456.6002089733346,31,67.97037266666678,14,84.80935300838267,582,300.2449340230955,35,76.74074333333346,19,115.09840765423363,131,486.17062308695614,103.71358318044238,49.267886666666385,2264.4217138980016
148.2,78,1881.5928000000001,89,207.26622303333366,11,62.71843891517809,207,106.78814663708035,123,269.68889800000045,15,132.6,212,162.7303742672826,76,166.63704266666693,10,88.4,33,122.47046230434773,106,231.79560599999996,25,142.54190662540475,153,189.008385525,149.4260641238577,78.49533666666666,1882.6454839742971
169.4,77,2863.9530499999996,93,216.58155890000032,7,42.404676504191336,245,314.2332898833342,188,399.35035200000004,3,26.52,346,433.739545,69,151.28889400000025,20,114.0335253003238,249,307.601882325,151,351.6539289666672,4,22.80670506006476,631,484.35314227667607,170.8036041041911,77.38436999999965,2864.5675002162698
212.79999999999998,112,3276.010875,107,174.275996780556,35,212.02338252095666,351,269.42623286705754,227,482.19430800000004,18,102.63017277029142,318,398.63923500000004,133,309.73491756666715,12,72.69373115004228,356,273.2642133922293,197,458.780291433334,9,79.56,577,442.90295260482105,214.49031662703692,112.55368000000178,3276.1254340859805
214.0,107,3847.8666999999996,111,258.5005703000004,14,84.80935300838267,333,427.10075727000117,161,262.22836898756555,58,330.697223370939,732,561.8803488851456,118,274.80240806666706,4,35.36,372,459.5498001,198,420.592392,19,108.33184903530761,813,624.0556333929281,215.6501350682213,107.22120333333541,3847.908704416951
120.7,71,1665.5313500000002,74,172.3337135333336,5,44.2,32,118.75923617391295,122,259.152888,8,70.72,46,170.71640199999987,77,163.56370800000002,11,62.71843891517809,87,107.475356475,78,171.02222800000027,27,163.56089508759516,129,161.7121425,121.59243191132123,71.2465966666666,1665.9350086850197
81.0,45,2264.90285,32,70.16296533333345,14,79.82346771022667,395,303.20046148856903,85,180.55734,4,35.36,370,463.825525,23,37.461195569652226,17,96.92849650527523,249,319.3636293100009,34,74.54815066666679,8,70.72,432,533.6707356000001,81.47353987316052,47.51624999999984,2265.621967183721
90.1,53,1824.1560000000002,45,95.58918000000001,10,60.57810929170191,163,209.06133163666723,57,121.07962800000001,16,96.92497486672305,89,330.2991256086954,40,65.1499053385256,9,79.56,60,222.67356782608678,61,129.576444,11,66.6359202208721,281,347.133047925,90.67801873056362,53.14751333333323,1824.26123471427
106.39999999999999,56,2625.3421,55,120.27130499999998,11,66.6359202208721,270,338.46727500000003,53,86.32362457354643,31,176.75196421550189,409,524.5772063766681,38,88.49569073333346,15,85.52514397524286,681,351.31752589300345,56,130.41470213333352,10,57.0167626501619,486,600.37957755,107.12363402362735,56.31215666666636,2626.1766983216676
184.0,115,2683.2432500000004,91,199.525932666667,16,141.44,53,196.69498491304333,168,391.2441064000006,14,123.75999999999999,79,293.1868643043476,87,190.24733699999996,33,188.1553167455343,307,158.37662327335104,150,318.6306,27,163.56089508759516,258,318.72002265000003,185.51010656511193,115.10070333333255,2683.5426830405454
96.60000000000001,46,926.8144000000002,53,86.32362457354643,15,85.52514397524286,15,18.530233875,83,181.50033299999998,14,79.82346771022667,22,16.88711431075574,70,148.69428000000002,4,22.80670506006476,4,14.84490452173912,103,218.79301200000003,3,26.52,22,27.578815000000002,96.88835897343931,46.5180933333334,927.827634026575
137.6,86,3469.8026,50,109.62963333333352,14,123.75999999999999,893,460.6850963618973,54,87.95237220700956,45,272.6014918126586,1319,680.4520068324105,64,104.23984854164097,33,188.1553167455343,321,402.3999825,62,100.98235327471468,21,185.64,203,753.3789044782603,138.7131795368532,87.50387333333293,3469.8770060873885
178.0,89,2732.552350000001,82,179.79259866666695,11,97.24,73,270.9195075217389,137,299.584887,14,123.75999999999999,107,397.10119595652145,80,130.2998106770512,27,163.56089508759516,205,253.24652962500002,110,240.54260999999997,27,163.56089508759516,801,413.2236978565283,179.36282953117063,89.07774999999992,2732.8326274786664
135.0,75,2288.9564,77,163.56370800000002,12,72.69373115004228,173,221.88718020333394,120,262.41011999999995,12,106.08,415,318.55238358925607,52,114.01481866666686,19,115.09840765423363,186,229.77490005,71,155.6740793333336,26,157.50308415842494,301,371.840026425,136.0052930228385,76.48448333333333,2289.0924392303004
108.80000000000001,68,2833.6106,26,60.549683133333424,17,102.98278579589324,109,404.523648217391,33,72.16278299999999,29,175.67651694593553,163,604.9298592608691,53,115.89780299999998,19,108.33184903530761,274,343.481605,52,121.09936626666685,18,102.63017277029142,503,621.380509275,109.5757868650698,68.37197333333313,2833.646581700694
260.40000000000003,124,2890.1104000000005,148,323.639148,22,133.2718404417442,97,121.5975025,212,345.2944982941857,57,345.29522296270085,141,176.7551325,135,219.88093051752392,38,230.19681530846725,100,128.258485666667,239,556.5913180333342,8,70.72,463,238.85464682593332,262.42944411705395,124.92859333333325,2890.355541050533
212.10000000000002,101,2190.3016000000002,140,326.0367553333338,7,39.91173385511333,59,72.885586575,182,397.9886819999999,26,157.50308415842494,82,102.79376500000001,157,333.50002800000004,6,36.34686557502114,55,68.94703750000001,190,309.46205035799665,24,212.16,173,132.7941261709429,213.38397253020972,101.8341199999999,2190.329714525837
120.0,75,2201.914075,78,181.64904940000028,6,53.04,268,205.71575614920633,89,194.62083899999996,31,176.75196421550189,377,289.38373159795066,49,107.15079899999998,18,109.04059672506342,182,224.83350435,93,197.55097200000003,10,88.4,101,374.83383917391274,120.99250999707763,75.58113999999996,2202.9710516116284
246.1,107,3093.4871000000003,154,358.6404308666672,5,30.289054645850953,180,230.86527420000064,256,543.796224,2,17.68,297,366.89863072500003,168,356.86627200000004,3,17.10502879504857,199,245.834436075,183,298.06081692375466,46,278.65930274182875,455,349.25622779063013,247.98117540006464,107.23958666666563,3093.9516987638094
91.19999999999999,48,2681.88695,22,35.832447936189084,18,102.63017277029142,323,399.01770277500003,72,167.67604560000026,10,60.57810929170191,751,576.4646748807983,16,37.26134346666672,14,79.82346771022667,114,423.0797788695649,73,170.00487956666692,2,17.68,798,612.5416918174128,91.75989820711884,48.307666666666634,2682.5903146845285
232.20000000000002,129,3338.587425,127,278.4592686666671,17,150.28,312,239.4899847707178,169,370.5481606666673,25,221.0,111,411.9461004782606,126,275.530626,31,176.75196421550189,172,215.61619000000002,198,461.1091254000007,14,123.75999999999999,803,414.2554673892537,234.00918195287073,129.23283666666654,3338.7468875870295
222.4,139,3828.10225,113,263.15823823333375,26,157.50308415842494,269,345.0153264433343,138,301.77163799999994,55,333.1796011043605,996,513.8212272972561,148,314.38219200000003,21,127.214029512574,259,324.6778675,152,322.87900800000006,48,273.68046072077715,149,552.9726934347822,224.28894865236103,139.2008066666662,3830.255366404794
158.4,99,2182.9716,82,179.31358199999997,27,153.94525915543713,135,103.62547417963751,133,309.73491756666715,26,157.50308415842494,364,187.78205495602535,107,227.28982800000003,15,90.86716393755286,95,119.0903375,98,214.30159799999996,37,224.13900437929703,59,218.96234169565201,159.7246711516046,99.45222999999994,2186.554645528675
222.20000000000002,101,1873.5831999999996,167,354.742068,3,17.10502879504857,3,11.13367839130434,250,531.051,4,22.80670506006476,4,14.84490452173912,127,206.85094944981878,18,109.04059672506342,18,66.80207034782603,217,505.3569707666674,4,35.36,4,4.9413957,222.5020936850371,92.9104366666667,1880.035367757534
