totalProteinIdealValue,totalLipidIdealValue,totalCaloriesIdealValue,firstMealProteinFoodTotalGrams,firstMealProteinFoodTotalKcal,firstMealLipidFoodTotalGrams,firstMealLipidFoodTotalKcal,firstMealCarboFoodTotalGrams,firstMealCarboFoodTotalKcal,secondMealProteinFoodTotalGrams,secondMealProteinFoodTotalKcal,secondMealLipidFoodTotalGrams,secondMealLipidFoodTotalKcal,secondMealCarboFoodTotalGrams,secondMealCarboFoodTotalKcal,thirdMealProteinFoodTotalGrams,thirdMealProteinFoodTotalKcal,thirdMealLipidFoodTotalGrams,thirdMealLipidFoodTotalKcal,thirdMealCarboFoodTotalGrams,thirdMealCarboFoodTotalKcal,fourthMealProteinFoodTotalGrams,fourthMealProteinFoodTotalKcal,fourthMealLipidFoodTotalGrams,fourthMealLipidFoodTotalKcal,fourthMealCarboFoodTotalGrams,fourthMealCarboFoodTotalKcal,totalProteinCalculated,totalLipidCalculated,totalCaloriesCalculated
177.60000000000002,111,3593.8600000000006,78,165.687912,27,153.94525915543713,108,400.8124220869562,129,282.090879,46,262.27710819074474,696,534.246889103909,89,189.054156,17,102.98278579589324,346,427.43072805,90,146.5872870116826,63,359.20560469602,445,570.7502612166683,179.09091204709625,111.17621000000342,3595.071292307322
281.40000000000003,134,2706.7671,151,245.94089265293417,41,248.37024809597781,41,50.649305925,307,652.1306280000001,12,72.69373115004228,24,89.06942713043472,156,254.08463082024986,42,239.47040313067998,42,51.884654850000004,206,335.52201249340686,64,387.6998994668922,64,82.0854308266669,283.5931759185596,133.58788333333354,2709.6012645422825
278.0,139,5361.663,132,289.42223200000046,38,216.66369807061523,452,566.61929,142,231.2821639517659,64,387.6998994668922,267,990.8973768260862,167,354.742068,9,79.56,498,638.7272586200017,175,407.5459441666673,41,233.7687268656638,1871,965.2203978646247,280.3335362977361,139.4407633333332,5362.14905583223
128.0,80,2233.270875,48,105.24444800000018,23,139.32965137091438,158,202.64840735333388,84,183.68708399999997,32,182.4536404805181,246,303.89583555,65,151.37420783333357,15,90.86716393755286,160,205.21357706666723,92,195.426768,28,159.64693542045333,608,313.65793794852584,129.05963085933516,80.30224666666646,2233.445656961297
200.1,87,3044.91245,109,238.35585899999995,8,70.72,234,300.12485646000084,174,405.2171102000006,3,18.17343278751057,397,490.43352322500004,90,196.80758999999998,16,96.92497486672305,85,315.4542210869563,187,435.49195176666734,4,22.80670506006476,363,455.0504475,201.53286010430543,87.88151333333293,3045.56067195293
217.6,128,3543.1200000000003,136,316.72141946666716,17,102.98278579589324,231,289.5775575,151,330.19940099999997,53,302.1888420458581,336,430.9485118400012,158,335.624232,9,79.56,383,293.9893082281568,167,272.0008547883444,31,274.04,402,515.5991123800014,219.31478481306735,128.71680333333506,3543.432025044911
104.0,52,2137.7613250000004,50,81.437381673157,9,79.56,216,266.83536780000003,75,122.15607250973551,13,114.92,328,405.1944474,45,98.66667000000015,13,78.75154207921247,326,250.23633024119874,75,159.3153,0,0.0,390,481.78608075,104.69379925374804,54.072640000000234,2138.859192453298
184.8,88,2865.938,94,153.10227754553517,27,163.56089508759516,335,257.1446951865079,133,291.6148246666671,15,132.6,353,436.078170525,119,252.78027600000001,5,44.2,536,276.51423477041095,111,180.79098731440854,38,230.19681530846725,868,447.78797720282967,186.26079376873318,88.09659333333339,2866.3711536073965
96.0,48,2551.77365,39,82.843956,5,28.50838132508095,323,399.01770277500003,30,65.60252999999999,18,109.04059672506342,160,593.7961808695648,20,32.5749526692628,18,102.63017277029142,102,378.54506530434753,46,107.12636246666683,7,39.91173385511333,496,612.7330668000001,96.82176882375107,48.29163666666678,2552.3307015603914
134.20000000000002,61,2874.3257,58,135.07237006666688,12,68.42011518019429,720,371.437031781149,56,122.78518933333353,23,139.32965137091438,162,601.2186331304343,64,140.3259306666669,16,91.22682024025904,274,343.481605,135,286.76754000000005,2,17.68,444,556.59063,135.0868708110313,62.10105999999958,2874.335516769613
260.0,130,4149.8035,121,265.3037126666671,37,210.96202180559905,461,353.8618044208362,219,510.0146387000008,26,148.24358289042095,460,589.9890340666683,121,265.3037126666671,37,210.96202180559905,461,353.8618044208362,236,549.6048161333341,16,96.92497486672305,475,595.4516875,261.97281949123993,130.51500333333456,4150.483811943379
108.80000000000001,68,2436.53075,38,83.09653799999998,18,109.04059672506342,231,296.27710189000084,73,159.63282299999997,12,106.08,377,465.726544725,36,83.83802280000013,16,96.92497486672305,83,308.0317688260867,79,167.812116,6,53.04,411,507.728408175,109.68741572440418,68.67690333333337,2437.2288950078887
107.2,67,2453.4224999999997,41,95.48219263333348,19,108.33184903530761,557,287.3478148640278,49,107.43704066666685,32,182.4536404805181,362,447.19631085000003,47,76.55113877276759,22,133.2718404417442,366,280.9401744425728,60,139.7300380000002,12,72.69373115004228,423,522.552595275,108.08239275977219,67.31978000000012,2453.988366611992
285.2,124,3954.8731249999996,172,400.55944226666725,3,18.17343278751057,302,373.07537535,207,452.6574569999999,37,210.96202180559905,141,523.2828843913039,141,309.1555660000005,15,132.6,677,349.25398682755264,189,307.8333027245335,54,327.1217901751903,429,550.2289035100015,287.5776733345192,124.10252666666756,3954.9041628383434
208.8,116,2933.2758000000003,98,214.8740813333337,30,181.73432787510572,152,190.54454,187,397.226148,25,151.44527322925475,90,334.01035173913016,97,212.681488666667,35,199.55866927556667,228,175.01191194783223,129,210.10844471674508,55,333.1796011043605,646,333.2615590703087,210.56102619572096,116.13546333333336,2933.6363969582794
275.1,131,3430.881825000001,137,223.1384257844502,40,242.31243716680763,173,221.88718020333394,180,394.6666800000006,47,284.71711367099897,96,356.2777085217389,163,265.48586425449184,22,194.48,439,226.47341243322836,253,589.1949935666676,13,78.75154207921247,461,353.8618044208362,277.3416232439821,131.03394000000154,3431.2471621017567
91.8,51,2705.7957,27,57.353508000000005,6,53.04,117,434.21345726086923,47,99.83758800000001,11,62.71843891517809,526,649.79353455,22,48.108521999999994,7,61.879999999999995,117,434.21345726086923,25,54.66877499999999,27,153.94525915543713,1156,596.3627899152892,92.46846400674511,51.16542666666674,2706.135330057629
168.0,84,3135.3131000000003,90,209.5950570000003,6,53.04,707,364.7305298184338,142,301.636968,19,108.33184903530761,414,530.9901306600015,62,135.57856199999998,19,115.09840765423363,102,378.54506530434753,118,250.65607200000002,26,148.24358289042095,1045,539.0995808490288,169.3552457469738,84.06426333333293,3135.5458052117174
174.4,109,3508.2683,112,260.82940426666704,8,70.72,483,370.74891873159197,129,210.10844471674508,29,256.36,1136,586.0450945880351,82,190.96438526666697,25,142.54190662540475,288,369.384438720001,119,252.78027600000001,39,222.36537433563143,449,575.8806006433349,175.70465142630854,109.07686666666748,3508.728843894017
86.7,51,2130.6262500000003,31,67.97037266666678,8,70.72,558,287.8636996303905,52,121.09936626666685,19,108.33184903530761,320,410.42715413333445,36,58.634914804673045,10,88.4,541,279.0936586022245,52,121.09936626666685,8,70.72,866,446.75620767010423,87.26720562655916,51.411896666666486,2131.1165890760385
96.89999999999999,57,1336.13775,62,131.700648,10,57.0167626501619,62,79.52026111333355,72,117.26982960934609,28,169.61870601676534,149,114.37181965011844,41,89.89629933333347,15,90.86716393755286,70,86.47442475,77,179.3202154333336,15,85.52514397524286,105,134.67140995000037,97.65627480071507,57.27174333333321,1336.252684419188
240.0,120,2812.6272000000004,149,346.99626103333384,12,72.69373115004228,277,142.90008028246984,239,556.5913180333342,7,61.879999999999995,176,225.73493477333395,165,350.49366000000003,9,54.52029836253171,128,158.1246624,195,426.41644499999995,19,167.96,485,250.2041116859129,241.72301016630928,120.9942000000004,2814.515502720928
126.49999999999999,55,2758.34675,79,183.97788336666696,2,17.68,456,350.02382389566446,88,143.32979174475633,13,114.92,444,569.4676763600015,89,189.054156,2,12.115621858340381,280,351.0031,58,127.17037466666687,17,96.92849650527523,488,602.8502754,127.26906538304586,57.29556999999967,2758.5211997973656
73.60000000000001,46,2505.755800000001,34,74.34953399999999,13,74.12179144521048,282,353.510265,57,121.07962800000001,13,78.75154207921247,719,551.9015995196991,2,4.38518533333334,15,90.86716393755286,110,408.2348743478258,1,2.124204,23,131.13855409537237,167,619.7747637826083,74.08606253883944,46.36073666666636,2510.239105540816
190.0,100,2116.1396000000004,126,293.4330798000004,5,44.2,24,89.06942713043472,192,447.1361216000007,7,61.879999999999995,99,126.97590081000035,133,282.519132,12,68.42011518019429,57,73.10733683000021,138,301.77163799999994,35,199.55866927556667,35,129.8929145652173,191.48807809568007,99.87741666666633,2117.964335191411
301.29999999999995,131,2237.444875,164,359.5851973333339,13,78.75154207921247,13,9.978749365446575,280,612.2902799999999,9,51.31508638514571,9,11.118140325,187,408.92243699999995,6,36.34686557502114,6,7.695509140000022,318,675.496872,1,8.84,1,3.71122613043478,301.47345864485806,103.8804166666666,2264.0519053335943
226.1,119,2396.79,127,277.71737699999994,27,153.94525915543713,63,48.358554617164174,166,363.97038266666726,51,290.7854895158257,84,64.47807282288557,126,276.2666760000004,15,132.6,57,71.45420250000001,211,491.3839669666674,21,119.73520156533999,139,106.69585859977492,228.00127365944954,119.2479866666672,2397.3910414097663
229.99999999999997,100,4050.9593999999997,138,293.140152,2,17.68,405,500.316314625,195,426.41644499999995,26,148.24358289042095,512,641.83424,114,249.28961399999997,8,70.72,397,490.43352322500004,237,503.43634800000007,0,0.0,566,709.527695,231.90820050652945,101.75111999999974,4051.0379147404383
96.0,48,2054.5256,62,131.700648,6,34.21005759009714,320,245.63075361099263,66,140.19746400000002,14,84.80935300838267,759,391.5565376692946,54,118.08455399999998,5,44.2,324,248.70113803113003,93,197.55097200000003,5,30.289054645850953,310,388.61057500000004,96.5994004364672,48.45825333333323,2055.541107555732
136.8,76,3150.2121249999996,84,178.43313600000002,11,66.6359202208721,502,385.3332447272447,64,140.3259306666669,32,193.8499497334461,477,611.7929766300017,49,107.15079899999998,19,115.09840765423363,318,407.86198442000114,116,270.14474013333376,16,91.22682024025904,465,582.9158625,137.93515297059872,76.64057333333247,3150.769771926042
136.0,80,3713.8025,58,127.17037466666687,21,127.214029512574,390,488.897175,52,114.01481866666686,35,212.02338252095666,615,788.7896868500022,55,128.08586816666687,5,44.2,462,570.73120335,32,74.52268693333345,30,181.73432787510572,231,857.2932361304341,136.99409895678096,80.09130333333245,3714.676789672395
216.2,94,3367.717875,102,223.64445200000037,12,106.08,667,344.0951391639255,169,275.2583500552707,42,254.428059025148,627,481.28275785653864,133,290.837883,7,61.879999999999995,256,320.91712,142,310.51864199999994,24,145.38746230008456,432,554.0766580800015,217.84092190363566,94.2215099999996,3368.4065234809614
133.0,70,1739.4096000000002,85,180.55734,9,54.52029836253171,219,112.97876383343282,118,192.19222074865053,17,150.28,146,180.36094305,66,144.32556599999998,16,96.92497486672305,207,106.78814663708035,84,136.81480121090377,30,181.73432787510572,55,204.1174371739129,134.22246944868303,70.40232000000003,1741.5948197583434
132.0,66,2321.31525,74,172.3337135333336,5,44.2,481,248.14057262046205,125,265.5255,6,53.04,295,378.3625327166677,69,160.68954370000026,6,36.34686557502114,217,268.070716725,76,166.19307599999996,25,142.54190662540475,748,385.8818052393048,133.0314101426148,66.23854333333318,2321.326232735179
110.4,69,2188.0421,61,142.05887196666689,7,61.879999999999995,187,239.84336819666734,80,174.94007999999997,14,123.75999999999999,694,358.02402785571866,50,81.437381673157,23,139.32965137091438,283,217.2296977247216,52,84.69487694008329,32,193.8499497334461,720,371.437031781149,111.15994291969642,69.03075999999984,2188.4849372425
218.0,109,4825.541900000001,99,210.296196,24,136.84023036038857,1198,618.029950102523,127,277.71737699999994,43,245.1720793956962,722,926.0262665133359,104,242.1987325333337,4,35.36,557,688.089351225,120,279.4600760000004,15,132.6,279,1035.4320903913035,219.75633617818258,109.87833333333512,4827.222349521572
100.0,50,1059.9987999999996,67,156.0318757666669,4,24.231243716680762,26,32.593145,81,177.6000060000003,9,79.56,17,63.09084421739126,48,105.24444800000018,12,68.42011518019429,12,44.53471356521736,96,203.923584,9,54.52029836253171,41,50.649305925,100.72976913078139,50.393576666666654,1060.399579733682
122.39999999999999,72,2802.77145,29,63.58518733333344,21,127.214029512574,100,371.122613043478,113,240.03505200000004,19,108.33184903530761,642,492.79669943205397,54,118.4000040000002,22,125.43687783035618,253,317.15637250000003,76,123.78482014319864,18,159.12,450,555.90701625,123.39483894666053,76.23689999999993,2802.8905210803214
254.10000000000002,121,4164.1139,102,166.13225861324028,37,224.13900437929703,120,445.34713565217356,148,324.5037146666672,48,290.77492460016913,1229,634.0223778597668,142,310.51864199999994,24,136.84023036038857,308,386.10341,187,408.92243699999995,33,199.90776066261628,830,637.1047671785121,256.1385975205188,121.36615333333594,4164.316662972762
176.0,88,3162.9338000000002,73,118.89857724280922,28,169.61870601676534,269,345.0153264433343,151,320.75480400000004,12,68.42011518019429,454,560.84841195,74,120.52732487627237,31,176.75196421550189,272,336.0149076,106,231.79560599999996,25,142.54190662540475,463,571.966552275,177.3169720635901,89.66200000000013,3163.1542024253185
130.20000000000002,62,2150.8629,72,157.86667200000025,8,70.72,161,201.8267825,79,173.21482066666695,23,139.32965137091438,260,333.47206273333427,61,133.391811,15,85.52514397524286,165,211.62650135000058,97,157.9885204459246,25,151.44527322925475,267,334.7065275,131.22648324195467,62.63143333333289,2151.1137667713383
272.8,124,3259.1757000000002,155,338.94640499999997,11,97.24,59,218.96234169565201,283,601.1497320000001,6,53.04,88,326.5878994782606,147,321.45239699999996,23,131.13855409537237,162,200.12652585,258,600.8391634000009,7,42.404676504191336,262,328.438615,274.81592412651753,124.53118333333316,3260.3263100234763
161.60000000000002,101,2796.9116000000004,92,195.426768,22,125.43687783035618,186,238.56078334000065,126,275.530626,41,233.7687268656638,264,330.94578,84,178.43313600000002,22,125.43687783035618,69,256.0746029999998,118,274.80240806666706,14,123.75999999999999,119,441.63590952173877,162.92954065314927,101.61058999999952,2799.8124964547756
76.5,45,1135.863625,50,106.21020000000001,7,42.404676504191336,103,79.06239881853826,48,105.24444800000018,22,125.43687783035618,86,110.30229767333364,48,78.17988640623072,8,70.72,63,78.97569750000001,73,155.06689200000002,5,44.2,272,140.3206564506563,77.16565909086903,45.88712666666663,1136.1240311833108
222.20000000000002,101,1901.8981250000002,153,356.31159690000055,4,22.80670506006476,4,5.01433,250,531.051,4,35.36,9,4.642962897264363,115,252.14815666666706,19,115.09840765423363,19,14.584325995652687,165,361.7777900000006,28,169.61870601676534,28,35.91237598666677,224.1336838671138,97.44632333333327,1904.3263571773177
151.29999999999998,89,1851.46315,104,220.91721600000002,12,72.69373115004228,100,76.7596105034352,105,230.22223000000037,36,218.08119345012685,140,107.46345470480927,75,122.15607250973551,34,193.85699301055047,43,55.15114883666682,122,266.783622,15,132.6,42,155.87149747826075,152.46175894822642,89.76949666666667,1852.556769643626
102.6,54,1525.2791999999997,54,125.75703420000019,7,42.404676504191336,37,137.31536682608686,72,117.26982960934609,29,165.3486116854695,142,175.41954735000002,64,135.949056,8,45.61341012012952,97,124.410731096667,89,189.054156,5,44.2,60,222.67356782608678,103.48061829948153,54.26746666666662,1525.415987217976
199.5,95,3466.4855999999995,100,162.874763346314,29,175.67651694593553,463,355.39699663090494,123,268.97037299999994,34,193.85699301055047,156,578.9512763478257,131,305.0772496333338,6,34.21005759009714,283,354.7638475,137,223.1384257844502,43,260.4858699543182,721,553.4367917297677,201.03536487080635,95.46312999999958,3466.839161473519
174.79999999999998,76,1782.8617,109,177.53349204748227,12,106.08,60,74.1209355,164,267.114611887955,18,159.12,88,108.71070540000001,99,216.48834899999997,14,79.82346771022667,47,60.2814882633335,130,211.7371923502082,30,181.73432787510572,114,140.82977745,176.17842680703006,76.95471666666674,1783.5743474843107
229.5,135,2057.2203999999997,129,210.10844471674508,33,188.1553167455343,33,17.02419728996933,195,317.60578852531233,41,248.37024809597781,41,51.396882500000004,172,365.36308800000006,4,35.36,4,14.84490452173912,224,521.6588085333341,10,88.4,10,7.67596105034352,229.61878700448682,107.49196666666668,2065.963639978957
239.39999999999998,126,2363.346,165,384.2576045000006,6,53.04,29,35.825118825000004,237,551.9336501000008,17,96.92849650527523,17,63.09084421739126,172,365.36308800000006,12,68.42011518019429,12,44.53471356521736,233,494.93953200000004,25,151.44527322925475,104,53.652015701721524,241.21150986286293,126.06198000000003,2363.4304518240506
222.60000000000002,106,3747.2796000000008,120,254.90448000000004,15,85.52514397524286,111,411.9461004782606,120,263.1111200000004,39,236.25462623763744,169,627.1972160434777,118,250.65607200000002,13,78.75154207921247,114,423.0797788695649,129,282.84445400000044,20,176.8,177,656.887025086956,224.44393936128063,106.63678333333291,3747.957558770344
248.4,138,3832.5902499999997,139,226.39592105137646,24,212.16,636,328.10271140668164,184,299.6895645572178,66,399.81552132523257,587,450.57891365516457,116,253.66311599999997,31,187.7921388042759,254,325.77655359333426,163,357.39260466666724,60,342.1005759009714,359,450.0361175,250.2727319853164,138.74143333333507,3833.5037384608877
127.5,75,1965.3036000000002,64,104.23984854164097,24,145.38746230008456,115,144.1619875,112,260.82940426666704,9,79.56,68,252.36337686956503,58,126.83155799999999,17,102.98278579589324,133,164.301407025,81,177.6000060000003,14,123.75999999999999,77,285.76441204347805,128.489475349888,75.2524733333331,1967.782248342326
161.5,95,3085.2239999999997,96,203.923584,6,53.04,292,360.7218861,78,171.02222800000027,46,262.27710819074474,133,493.59307534782573,57,92.83861510739898,36,205.26034554058285,86,319.16544721739103,103,167.76100624670343,44,266.5436808834884,638,489.72631501191654,162.57996207617148,95.26817999999986,3085.873291646068
212.10000000000002,101,3794.1877,107,227.28982800000003,13,78.75154207921247,123,456.4808140434779,140,306.14513999999997,26,157.50308415842494,547,675.735861975,138,321.3790874000005,4,35.36,524,402.2203590380004,171,363.23888400000004,4,35.36,595,735.032610375,213.767220768484,101.92910000000016,3794.497211069147
202.29999999999998,119,4070.1962750000002,69,151.28889400000025,34,205.96557159178647,357,457.8827938300013,132,307.40608360000044,37,224.13900437929703,1337,689.7379326269393,98,214.30159799999996,28,169.61870601676534,561,430.62141492427145,130,276.14652,45,256.57543192572854,1331,686.642624028763,203.9601258218692,119.37436333333335,4070.3265749234333
206.8,94,2435.2173999999995,139,295.264356,6,36.34686557502114,42,155.87149747826075,223,473.69749200000007,4,35.36,173,221.88718020333394,130,302.74841566666714,7,39.91173385511333,280,144.44773458155794,141,309.1555660000005,37,210.96202180559905,274,210.32133277941244,208.22305251555278,94.22083666666644,2435.9741959449743
75.2,47,2401.7709750000004,16,34.988015999999995,7,61.879999999999995,104,385.9675175652171,30,69.8650190000001,13,74.12179144521048,467,576.9079479750001,22,46.732488000000004,14,79.82346771022667,276,353.993420440001,22,51.234347266666745,19,115.09840765423363,432,554.0766580800015,75.82120117055447,47.45433999999966,2404.68908113656
172.8,96,1888.7105000000001,91,198.99434099999996,21,127.214029512574,100,51.5884766362707,195,414.21978,8,70.72,107,82.13278323867566,90,146.5872870116826,31,187.7921388042759,35,43.8753875,175,371.7357,18,102.63017277029142,73,91.5115225,174.02232146821933,96.1540766666667,1889.0016189737742
129.6,81,3247.350575,33,72.35555800000012,30,171.0502879504857,788,406.5171958938131,73,155.06689200000002,36,205.26034554058285,1190,613.9028719716213,58,135.07237006666688,10,88.4,826,426.12081701559595,46,74.92239113930445,47,267.97878445576094,1223,630.9270692615906,130.53874758603487,81.09644333333321,3247.574583295321
224.4,132,4107.957899999999,97,212.11484699999997,37,210.96202180559905,311,398.88389042333444,134,293.02463399999993,52,315.0061683168499,1211,624.7364520652382,113,247.10286299999996,17,150.28,823,424.57316271650785,128,279.90412799999996,50,285.0838132508095,540,667.0884195,226.14349142783055,133.50294666666446,4108.760400078249
