totalProteinIdealValue,totalLipidIdealValue,totalCaloriesIdealValue,firstMealProteinFoodTotalGrams,firstMealProteinFoodTotalKcal,firstMealLipidFoodTotalGrams,firstMealLipidFoodTotalKcal,firstMealCarboFoodTotalGrams,firstMealCarboFoodTotalKcal,secondMealProteinFoodTotalGrams,secondMealProteinFoodTotalKcal,secondMealLipidFoodTotalGrams,secondMealLipidFoodTotalKcal,secondMealCarboFoodTotalGrams,secondMealCarboFoodTotalKcal,thirdMealProteinFoodTotalGrams,thirdMealProteinFoodTotalKcal,thirdMealLipidFoodTotalGrams,thirdMealLipidFoodTotalKcal,thirdMealCarboFoodTotalGrams,thirdMealCarboFoodTotalKcal,fourthMealProteinFoodTotalGrams,fourthMealProteinFoodTotalKcal,fourthMealLipidFoodTotalGrams,fourthMealLipidFoodTotalKcal,fourthMealCarboFoodTotalGrams,fourthMealCarboFoodTotalKcal,totalProteinCalculated,totalLipidCalculated,totalCaloriesCalculated
83.2,52,1858.5407500000001,39,82.843956,13,74.12179144521048,168,215.4742559200006,44,71.66489587237817,30,171.0502879504857,246,315.51587474000087,31,72.19385296666678,13,78.75154207921247,428,220.7986800032386,56,130.41470213333352,9,79.56,671,346.1586782293764,83.75205320683935,52.949549999999796,1858.5485173399134
209.00000000000003,95,1624.1547999999998,157,333.50002800000004,1,6.0578109291701905,1,1.235348925,235,499.18794,1,5.70167626501619,1,1.2535825,123,200.33595891596624,13,78.75154207921247,13,48.24593969565214,229,486.442716,1,8.84,1,3.71122613043478,209.19340519965866,80.89241666666679,1673.2637694404566
162.0,90,3433.362375,54,118.4000040000002,25,151.44527322925475,325,416.84007841666784,114,242.15925600000003,32,182.4536404805181,1174,605.648715709818,48,78.17988640623072,29,175.67651694593553,117,434.21345726086923,84,183.68708399999997,38,216.66369807061523,490,628.4665797666684,163.12073162788064,90.30911666666599,3433.8341902865127
162.8,74,2454.1677000000004,78,171.02222800000027,20,114.0335253003238,269,206.48335225424069,114,185.67723021479796,34,205.96557159178647,269,345.0153264433343,88,192.94815466666697,9,79.56,285,218.7648899347903,153,356.31159690000055,4,22.80670506006476,284,356.01743,164.1587645799213,74.5119766666663,2454.6060103659865
158.4,72,3085.3334,98,228.22572873333368,5,28.50838132508095,470,360.7701693661454,89,144.95853937821946,35,212.02338252095666,1103,569.0208972980657,74,172.3337135333336,11,66.6359202208721,733,378.1435337438642,141,328.3655893000005,4,35.36,731,561.1127527801112,159.67715540553613,72.58534666666642,3085.458608199953
168.29999999999998,99,2484.9959999999996,84,136.81480121090377,37,210.96202180559905,195,149.68124048169864,119,260.22336899999993,33,199.90776066261628,232,286.60095060000003,84,136.81480121090377,32,193.8499497334461,133,166.7264725,108,236.16910799999997,31,187.7921388042759,259,319.955371575,169.5266130305393,99.94971333333348,2485.4979855844567
146.2,86,3572.8113750000007,33,72.35555800000012,29,165.3486116854695,129,478.7481708260866,61,99.35360564125155,45,272.6014918126586,1357,700.0556279541934,39,85.51111400000013,32,182.4536404805181,866,446.75620767010423,55,120.59259666666686,38,216.66369807061523,593,732.561912525,147.35844353445765,88.92917999999995,3573.0022353325126
136.8,76,2483.813,86,200.27972113333362,10,57.0167626501619,192,240.68784,78,171.02222800000027,34,193.85699301055047,308,380.4874689,83,176.30893200000003,4,35.36,231,285.365601675,84,183.68708399999997,12,106.08,123,456.4808140434779,137.9378746336687,76.50948999999994,2486.633445412525
155.4,74,3127.438,66,107.49734380856725,12,106.08,111,411.9461004782606,127,277.71737699999994,19,115.09840765423363,436,546.56197,94,218.910392866667,6,36.34686557502114,483,370.74891873159197,101,220.86185099999997,11,97.24,483,619.4884857700017,156.5236384522987,74.45299999999938,3128.497712884326
107.2,67,2303.0828,47,76.55113877276759,22,133.2718404417442,327,251.00392634623307,102,237.54106460000037,8,70.72,499,383.03045641214163,49,107.15079899999998,17,102.98278579589324,327,251.00392634623307,67,146.90370866666692,30,171.0502879504857,297,372.3140025,107.8939429610725,67.82659333333311,2303.5239368321545
126.0,60,2424.285,60,131.5555600000002,16,91.22682024025904,210,263.252325,89,194.62083899999996,11,97.24,845,435.9226275764874,59,129.018309,7,61.879999999999995,570,294.054316826743,88,204.93738906666698,10,60.57810929170191,359,460.4479635433346,127.08643612227857,60.38869666666629,2424.734259545175
106.0,53,3419.1315,23,37.461195569652226,17,102.98278579589324,424,543.8159792266682,48,78.17988640623072,13,114.92,675,833.8605243750001,32,74.52268693333345,7,61.879999999999995,1062,547.8696218771948,20,43.8518533333334,16,96.92497486672305,1712,883.1947200129543,106.74011378515067,53.07124333333326,3419.4642283969406
107.10000000000001,51,3086.4391250000003,49,107.15079899999998,12,68.42011518019429,576,442.1353564997867,24,39.08994320311536,24,145.38746230008456,200,742.245226086956,35,81.50918883333345,4,24.231243716680762,415,512.6698038750001,53,112.582812,13,78.75154207921247,571,732.3559531566686,108.0338696254733,51.352039999999604,3086.529445931016
117.3,51,2916.388625,40,87.47003999999998,8,48.462487433361524,363,448.431659775,55,120.27130499999998,23,131.13855409537237,1209,623.7046825325127,27,43.97618610350478,15,90.86716393755286,121,449.05836178260836,53,115.89780299999998,9,54.52029836253171,569,702.913538325,118.17014960055553,52.85766333333361,2916.7120803474218
113.4,63,3136.6625,40,93.1533586666668,16,91.22682024025904,346,443.7743604066679,64,135.949056,20,121.15621858340381,534,684.9003134600019,53,86.32362457354643,20,121.15621858340381,335,419.95013750000004,76,166.63704266666693,12,106.08,869,667.0410152748518,114.34899500271973,63.77145333333262,3137.3481659554686
131.1,57,2566.3774999999996,54,118.4000040000002,8,70.72,629,324.4915180421427,83,181.50033299999998,13,78.75154207921247,413,510.199106025,64,139.95206399999998,6,53.04,250,320.64621416666756,59,96.09611037432526,21,127.214029512574,147,545.5502411739126,132.20797578237435,57.87850999999992,2566.561162373848
197.4,94,1989.8447999999999,130,302.74841566666714,6,36.34686557502114,46,58.99890340666683,189,307.8333027245335,23,203.32,69,86.4971925,95,208.29630333333367,20,121.15621858340381,20,74.2245226086956,158,346.4296413333339,17,150.28,123,94.41432091922529,198.41869044227604,94.79389999999984,1990.5456866508862
144.5,85,2895.7654999999995,75,164.00632499999998,22,125.43687783035618,232,290.83114,80,130.2998106770512,41,248.37024809597781,397,490.43352322500004,79,173.21482066666695,12,106.08,240,300.8598,69,151.28889400000025,28,159.64693542045333,450,555.90701625,145.70048503076978,87.18249000000002,2896.3753911655276
142.79999999999998,84,2632.58875,70,163.0183776666669,12,72.69373115004228,236,291.5423463,126,293.4330798000004,18,109.04059672506342,505,387.6360330423477,87,184.80574800000002,8,70.72,526,271.3553871067839,105,230.22223000000037,16,141.44,543,416.80468503365313,143.79659904710775,84.17940666666658,2632.712214824578
216.2,94,4226.945,100,212.42040000000003,11,66.6359202208721,153,567.8175979565214,214,498.3704688666674,3,18.17343278751057,600,752.1495,81,177.6000060000003,11,97.24,154,571.5288240869561,157,343.31990699999994,27,153.94525915543713,1001,768.3637011393863,217.74578990908333,94.24924666666604,4227.565017213337
165.29999999999998,87,3220.58325,51,111.82222600000019,23,139.32965137091438,106,393.38996982608666,119,260.22336899999993,13,114.92,479,591.732135075,60,131.5555600000002,25,142.54190662540475,300,370.60467750000004,72,117.26982960934609,34,205.96557159178647,173,642.0421205652169,166.5311982545842,87.75777999999995,3221.3970171637716
132.8,83,2723.3500000000004,64,104.23984854164097,32,182.4536404805181,206,258.237995,95,154.73102517899832,41,248.37024809597781,331,414.9358075,64,139.95206399999998,10,88.4,257,317.484673725,90,196.80758999999998,28,159.64693542045333,597,458.2548747055081,133.7963925973795,83.33997666666654,2723.5147026481004
127.60000000000001,58,1719.1056250000001,55,120.59259666666686,16,91.22682024025904,36,133.60414069565206,88,143.32979174475633,26,157.50308415842494,58,215.25111556521722,87,184.80574800000002,3,26.52,257,132.5823849552157,106,246.85640046666705,3,18.17343278751057,202,249.54048285000002,128.6768582289269,58.3283266666666,1719.9859981303707
128.0,64,2262.9287000000004,60,139.7300380000002,10,57.0167626501619,69,256.0746029999998,79,128.67106304358808,30,181.73432787510572,299,369.369328575,75,164.00632499999998,6,53.04,307,235.65200424554604,93,216.58155890000032,5,28.50838132508095,351,433.607472675,128.99506331369196,64.35417333333332,2263.9918652894853
100.8,56,1760.7947500000002,38,83.31852133333346,16,96.92497486672305,137,175.7141253633338,95,221.23922683333367,11,62.71843891517809,195,244.4485875,49,79.80863403969387,21,119.73520156533999,199,152.75162490183604,60,131.20505999999997,17,102.98278579589324,235,290.30699737500004,101.48181749830688,57.117806666666525,1761.1541784896592
147.20000000000002,92,2511.1054000000004,60,97.72485800778841,30,181.73432787510572,181,223.59815542500002,111,242.72936099999995,38,216.66369807061523,383,293.9893082281568,86,200.27972113333362,7,61.879999999999995,195,240.893040375,103,239.86989856666702,18,109.04059672506342,326,402.72374955000004,148.41624439516175,92.33043666666664,2511.1267149567416
220.00000000000003,100,2325.8515,123,268.97037299999994,19,108.33184903530761,72,88.9451226,165,361.7777900000006,33,199.90776066261628,178,136.63210669611465,137,223.1384257844502,16,141.44,79,101.32420367666694,216,458.82806400000004,12,68.42011518019429,326,168.17843383424247,221.77029432497923,100.14981333333331,2325.8942444695854
209.29999999999998,91,3285.9399999999996,119,260.22336899999993,14,84.80935300838267,250,313.395625,180,419.1901140000006,3,17.10502879504857,445,549.730271625,115,267.81590616666705,4,35.36,96,356.2777085217389,130,284.27762999999993,26,157.50308415842494,1048,540.6472351481169,211.00197500308045,91.03807333333312,3286.335325423346
113.4,63,3201.013625,24,55.89201520000009,18,102.63017277029142,130,482.45939695652135,34,74.54815066666679,31,187.7921388042759,1353,697.9920888887425,73,170.00487956666692,4,35.36,347,434.9931275,79,172.75332899999998,17,102.98278579589324,546,684.456045,114.09426625469064,63.7663699999995,3201.864130149013
156.20000000000002,71,2472.571875,60,131.5555600000002,20,114.0335253003238,68,252.36337686956503,128,279.90412799999996,21,119.73520156533999,446,342.34786284532095,65,142.51852333333358,18,102.63017277029142,202,249.54048285000002,124,288.7754118666671,2,17.68,350,432.37212375,157.3692102045998,71.54393000000005,2473.4563691508542
146.2,86,2516.7071,63,102.61110090817783,33,188.1553167455343,166,212.90908620666727,142,301.636968,10,88.4,285,365.536684150001,87,184.80574800000002,7,61.879999999999995,70,259.7858291304346,120,262.41011999999995,14,123.75999999999999,476,365.3757459963515,147.32604340822127,86.31165333333304,2517.2665991371705
180.0,90,2298.1585,120,254.90448000000004,7,42.404676504191336,132,163.0660581,149,325.82589899999994,30,171.0502879504857,251,192.66662236362234,110,256.17173633333374,7,42.404676504191336,131,161.830709175,190,403.59876,6,53.04,185,231.9127625,181.25309958848314,91.17220333333326,2298.8766684308275
118.0,59,1880.22,53,115.89780299999998,14,84.80935300838267,340,175.40082056332037,84,183.68708399999997,22,125.43687783035618,203,260.36472590333403,44,96.47407733333348,15,90.86716393755286,51,189.27253265217377,70,114.0123343424198,32,182.4536404805181,507,261.55357654589244,118.78121354726497,59.40702999999988,1880.2299895972878
161.70000000000002,77,2279.5119,94,153.10227754553517,13,114.92,147,188.5399739300005,112,182.4197349478717,37,224.13900437929703,538,277.5460043031363,105,223.04142000000002,8,45.61341012012952,146,187.25738907333385,91,199.525932666667,31,176.75196421550189,83,308.0317688260867,162.99793738889628,77.38961333333307,2280.8888800075492
128.1,61,2341.0218750000004,64,139.95206399999998,7,61.879999999999995,214,274.4731593266674,109,231.538236,11,66.6359202208721,316,405.29681470666776,49,107.15079899999998,13,78.75154207921247,77,285.76441204347805,104,227.42210399999996,8,70.72,510,391.4740135675195,129.08382374493172,61.84606666666633,2341.0590649444184
97.60000000000001,61,2163.952,42,92.08889200000014,20,114.0335253003238,181,226.8984325,62,135.94074533333355,14,123.75999999999999,304,389.90579642666773,41,95.48219263333348,13,78.75154207921247,202,259.0821410466674,46,74.92239113930445,31,176.75196421550189,321,396.547004925,98.23929059346236,63.50000999999966,2164.164627599347
154.8,86,3460.394,51,83.06612930662014,34,193.85699301055047,805,415.2872369219791,106,232.41482266666705,38,216.66369807061523,470,589.183775,90,146.5872870116826,15,132.6,538,412.96670450848137,147,312.257988,7,61.879999999999995,865,663.9706308547144,156.0610611462645,86.2087233333331,3460.7352653513162
156.6,87,3032.2841,62,100.98235327471468,32,182.4536404805181,262,323.66141835,146,340.00975913333383,15,90.86716393755286,382,478.868515,78,165.687912,17,102.98278579589324,655,337.9045219675731,113,247.76297133333372,15,132.6,689,528.8737163686685,157.63059936340295,87.71126333333318,3032.654757641596
148.2,78,3768.038,38,83.31852133333346,28,159.64693542045333,990,510.7259186990799,95,221.23922683333367,6,53.04,694,857.33215395,57,132.7435361000002,15,90.86716393755286,414,530.9901306600015,96,209.92809599999998,24,145.38746230008456,1007,772.9692777695924,149.41353744775054,78.35591666666647,3768.1884230034257
142.5,75,2490.3359250000003,76,176.99138146666692,12,68.42011518019429,197,252.66921676333402,123,261.27709200000004,13,74.12179144521048,334,412.60654095,67,146.90370866666692,10,88.4,205,262.9298956166674,125,203.59345418289251,18,159.12,306,383.596245,143.55181733319387,76.13947666666635,2490.6294412716466
133.20000000000002,74,1522.7762500000001,89,207.26622303333366,5,44.2,104,53.652015701721524,96,210.48889600000035,33,188.1553167455343,47,58.918377500000005,85,197.95088716666697,9,54.52029836253171,68,52.19653514233593,126,293.4330798000004,6,53.04,85,109.01971281666697,134.18030160061517,74.56456999999973,1522.8413422687943
179.39999999999998,78,3960.5555,90,191.17836000000003,9,54.52029836253171,427,547.6637337966682,176,409.87477813333396,3,17.10502879504857,608,762.17816,83,193.29321923333362,2,12.115621858340381,475,586.790739375,162,377.2711026000006,4,22.80670506006476,627,785.9962275,180.772000197233,78.95670666666575,3960.7939747143114
121.60000000000001,76,2411.4931,49,107.15079899999998,23,131.13855409537237,191,244.973707623334,89,189.054156,29,165.3486116854695,716,369.3734927156982,44,71.66489587237817,30,171.0502879504857,465,239.88641635865875,71,155.6740793333336,36,205.26034554058285,471,361.53776547117974,122.3860091193417,76.12271999999994,2412.1131116464903
96.89999999999999,57,3030.66125,36,78.93333600000012,18,102.63017277029142,554,425.248242189031,44,93.46497600000001,14,79.82346771022667,596,736.2679593,22,35.832447936189084,10,88.4,130,482.45939695652135,50,109.62963333333352,25,142.54190662540475,854,655.5270736993366,97.54458220577023,57.05807666666676,3030.7586125203557
132.6,78,3595.9739999999997,34,74.34953399999999,28,159.64693542045333,946,488.0269889791208,88,186.92995200000001,14,123.75999999999999,1489,768.1524171140707,56,122.78518933333353,21,127.214029512574,375,470.0934375,78,165.687912,14,123.75999999999999,1523,785.6924991704027,133.5670690194832,78.65702333333326,3596.0988950298342
106.39999999999999,56,2530.8266000000003,24,52.62222400000009,16,96.92497486672305,97,359.9889346521736,49,114.11286436666684,17,102.98278579589324,147,545.5502411739126,33,72.35555800000012,18,102.63017277029142,259,332.1894778766676,37,80.909787,24,136.84023036038857,144,534.4165627826083,107.2433726663669,56.24034999999952,2531.5238136453263
158.0,79,2178.675125,77,125.4135677766618,29,165.3486116854695,114,146.21467366000041,103,225.83704466666703,30,181.73432787510572,192,246.2562924800007,87,190.24733699999996,15,90.86716393755286,124,155.44423,130,302.74841566666714,12,72.69373115004228,216,277.03832904000075,159.35916971600926,79.06514333333287,2179.843724938163
153.3,73,3303.7863,101,235.2122306333337,2,17.68,326,408.667895,78,171.02222800000027,29,165.3486116854695,531,655.970279175,56,122.45805599999998,21,119.73520156533999,812,418.8984302865181,75,174.66254750000027,14,84.80935300838267,197,731.1115476956517,154.65183450431397,73.37537666666633,3305.5763805496936
193.2,84,1369.4776000000002,117,190.5634731151874,12,72.69373115004228,12,15.04299,161,353.0074193333339,9,51.31508638514571,9,11.543263710000032,120,262.41011999999995,2,12.115621858340381,2,1.031769532725414,174,283.40208822258637,12,106.08,12,15.04299,193.4335959486002,55.47813333333333,1374.2485533073618
125.39999999999999,66,2745.8356249999997,83,193.29321923333362,3,26.52,263,329.6921975,68,110.75483907549352,36,205.26034554058285,412,508.9637571,85,180.55734,7,42.404676504191336,261,327.18503250000003,85,138.44354884436692,27,153.94525915543713,689,528.8737163686685,126.3779415306412,66.30233999999987,2745.8939318220882
180.0,90,3162.9713,62,135.94074533333355,23,139.32965137091438,97,359.9889346521736,135,295.21138499999995,15,132.6,1011,521.5594987926968,133,282.519132,4,35.36,252,315.90279000000004,129,210.10844471674508,40,242.31243716680763,393,492.65792250000004,181.40128777428714,91.34821666666633,3163.490941532626
109.2,52,1995.9500000000003,46,100.59054599999999,14,79.82346771022667,425,219.25102570415046,68,110.75483907549352,24,145.38746230008456,268,343.7327415866676,67,156.0318757666669,4,24.231243716680762,286,219.53248603982465,70,153.4814866666669,22,125.43687783035618,414,317.7847874842217,110.12569051709949,52.405619999999864,1996.0388398810383
107.10000000000001,51,2060.894,42,91.84354199999999,12,72.69373115004228,481,248.14057262046205,112,237.91084800000002,3,26.52,461,353.8618044208362,55,89.58111984047271,16,96.92497486672305,181,226.8984325,62,135.57856199999998,14,79.82346771022667,325,401.488400625,107.77219937055574,52.01863000000007,2061.2654557337637
216.2,94,3178.7751,99,161.24601571285086,30,181.73432787510572,568,293.02254729401756,142,231.2821639517659,42,254.428059025148,127,471.325718565217,139,295.264356,6,36.34686557502114,238,305.25519588666754,142,231.2821639517659,47,267.97878445576094,351,450.18728469000126,218.0067440964199,94.11207333333284,3179.353482983297
148.0,74,3586.5310000000004,47,102.77729699999999,23,131.13855409537237,938,483.8999108482191,69,160.68954370000026,24,136.84023036038857,210,779.3574873913037,45,98.66667000000015,10,88.4,143,530.7053366521735,57,132.7435361000002,27,153.94525915543713,213,790.491165782608,149.33178146393524,74.23332666666599,3589.6549910854733
120.0,75,1613.500125,62,135.57856199999998,21,119.73520156533999,88,67.54845724302297,90,196.80758999999998,31,176.75196421550189,87,111.58488253000031,73,170.00487956666692,14,79.82346771022667,95,72.92162997826344,104,220.91721600000002,19,115.09840765423363,115,147.49725851666707,121.0273163361336,75.0835366666666,1614.2695169799226
154.0,70,1911.7690000000002,82,179.31358199999997,13,74.12179144521048,105,129.711637125,127,206.85094944981878,37,210.96202180559905,125,156.6978125,69,151.28889400000025,17,102.98278579589324,249,128.45530682431402,143,333.0232572333338,6,34.21005759009714,266,204.1805639391376,155.23998049971573,70.28565999999992,1911.7986597084034
155.4,74,1969.1376000000005,69,151.28889400000025,19,115.09840765423363,248,127.93942205795133,168,356.86627200000004,7,42.404676504191336,250,191.89902625858798,116,246.407664,3,26.52,158,121.28018459542761,132,307.40608360000044,10,57.0167626501619,176,225.73493477333395,156.7094209074371,74.31484666666651,1969.8623280938878
167.89999999999998,73,3903.1279999999997,81,131.92855831051435,26,148.24358289042095,652,500.4726604823975,84,195.6220532000003,17,102.98278579589324,236,875.8493667826081,75,174.66254750000027,11,62.71843891517809,424,543.8159792266682,83,181.50033299999998,25,142.54190662540475,658,843.940835686669,169.10133467011593,73.02007999999898,3904.279048415744
112.1,59,2526.7541250000004,28,61.39259466666677,16,96.92497486672305,94,348.8552562608693,114,242.15925600000003,9,54.52029836253171,369,462.57194250000003,64,149.0453738666669,7,42.404676504191336,409,313.9468069590499,71,115.64108197588295,14,123.75999999999999,402,515.5991123800014,112.95743286039234,59.28637333333281,2526.8213743425695
193.60000000000002,88,2298.6839999999997,131,305.0772496333338,4,24.231243716680762,105,131.6261625,171,278.515845322197,21,185.64,61,226.38479395652158,89,195.14074733333365,23,131.13855409537237,36,133.60414069565206,141,308.3318909999999,23,139.32965137091438,187,239.84336819666734,194.9812254042975,88.42626999999969,2298.863647820668
114.0,57,2321.7585750000003,58,123.203832,5,44.2,81,300.60931656521717,57,92.83861510739898,31,176.75196421550189,116,430.50223113043444,53,115.89780299999998,6,53.04,240,296.483742,65,142.51852333333358,9,79.56,364,466.860887826668,114.73053215576957,57.75194333333306,2322.466915178548
134.9,71,3351.0713750000004,30,65.7777800000001,23,131.13855409537237,128,475.0369446956518,89,189.054156,23,131.13855409537237,535,686.1828983166686,83,193.29321923333362,7,42.404676504191336,347,434.9931275,104,242.1987325333337,15,85.52514397524286,879,674.7169763251953,135.858663966593,71.06009999999924,3351.4607632743646
176.0,88,3656.2914,115,244.28346000000002,10,57.0167626501619,561,430.62141492427145,137,291.01594800000004,12,68.42011518019429,597,737.5033082250001,89,207.26622303333366,4,35.36,396,489.1981743,73,159.63282299999997,30,181.73432787510572,204,757.0901306086951,177.36280112843585,88.15770666666674,3659.142687796786
151.20000000000002,84,2413.4481250000003,83,193.29321923333362,14,79.82346771022667,164,210.34391649333392,115,187.3059778482611,40,242.31243716680763,235,294.5918875,90,196.80758999999998,9,79.56,269,206.48335225424069,89,194.62083899999996,33,188.1553167455343,92,341.43280399999975,152.46742654254805,84.39998333333301,2414.7308079517325
174.0,87,2398.962,128,271.898112,4,35.36,225,172.7091236327292,148,344.6674270666672,16,91.22682024025904,77,285.76441204347805,81,131.92855831051435,28,169.61870601676534,346,178.4961291614966,96,210.48889600000035,32,193.8499497334461,85,315.4542210869563,175.40439255586537,87.4159833333331,2401.4623552923063
192.0,96,2796.68725,91,198.99434099999996,21,127.214029512574,452,233.17991439594354,129,210.10844471674508,52,296.4871657808419,90,334.01035173913016,107,233.98235699999995,21,119.73520156533999,165,206.8411125,165,350.49366000000003,17,102.98278579589324,299,383.4928721433344,193.54508956911727,96.37150333333307,2797.52223614979
119.7,57,1666.1268,74,161.819574,5,44.2,102,127.865415,88,143.32979174475633,31,176.75196421550189,141,180.8444647900005,82,174.184728,3,26.52,104,133.3888250933337,80,130.2998106770512,28,159.64693542045333,162,207.77874678000057,120.4809838930043,57.389526666666455,1666.6302557211022
91.8,54,2658.3471,13,28.427762999999995,16,96.92497486672305,110,408.2348743478258,63,102.61110090817783,26,157.50308415842494,429,537.7868925,54,125.75703420000019,4,35.36,483,370.74891873159197,15,32.88889000000005,25,142.54190662540475,167,619.7747637826083,92.4955198542169,54.27852333333297,2658.5602031207463
96.89999999999999,51,2181.769375,50,106.21020000000001,5,44.2,555,286.31604533130235,56,122.78518933333353,12,106.08,826,426.12081701559595,60,127.45224000000002,7,42.404676504191336,348,267.1234445519545,57,121.07962800000001,17,96.92849650527523,844,435.4067428101247,97.53556755756239,51.27635666666672,2182.1074800517613
94.4,59,3154.7465,24,50.980896,11,62.71843891517809,419,517.611199575,79,183.97788336666696,15,85.52514397524286,540,676.9345500000001,43,94.28148466666681,9,79.56,596,457.48727860047376,82,174.184728,14,79.82346771022667,552,691.97754,95.12496443311014,59.6857499999996,3155.062610809448
163.4,86,2972.746,88,192.43408799999997,20,114.0335253003238,230,288.323975,149,325.82589899999994,13,114.92,360,451.28970000000004,59,96.09611037432526,27,163.56089508759516,91,337.72157786956495,110,240.54260999999997,11,97.24,446,550.96562055,164.73903975387992,88.02738666666646,2972.954001181817
124.80000000000001,78,1952.058,85,197.95088716666697,6,53.04,112,140.40124,109,231.538236,25,142.54190662540475,411,212.02863897507257,66,153.70304180000022,17,96.92849650527523,271,139.8047716842936,99,210.296196,25,142.54190662540475,449,231.63226009685542,125.77923027962595,78.17924999999991,1952.4075814789676
106.39999999999999,56,1688.1960000000001,66,153.70304180000022,7,39.91173385511333,188,144.30806774645816,62,135.94074533333355,23,139.32965137091438,449,231.63226009685542,64,135.949056,7,39.91173385511333,131,161.830709175,57,124.9777820000002,23,139.32965137091438,468,241.43407065774687,107.26203096548684,56.39191000000001,1688.258503261458
153.60000000000002,96,2856.706875,97,206.04778800000003,18,102.63017277029142,343,263.28546402678273,83,135.18605357744062,54,307.89051831087426,112,415.6573266086953,75,164.00632499999998,27,153.94525915543713,331,254.0743107663705,83,135.18605357744062,53,302.1888420458581,338,417.54793665,154.81417878060327,98.29659333333332,2857.6460504891934
