totalProteinIdealValue,totalLipidIdealValue,totalCaloriesIdealValue,firstMealProteinFoodTotalGrams,firstMealProteinFoodTotalKcal,firstMealLipidFoodTotalGrams,firstMealLipidFoodTotalKcal,firstMealCarboFoodTotalGrams,firstMealCarboFoodTotalKcal,secondMealProteinFoodTotalGrams,secondMealProteinFoodTotalKcal,secondMealLipidFoodTotalGrams,secondMealLipidFoodTotalKcal,secondMealCarboFoodTotalGrams,secondMealCarboFoodTotalKcal,thirdMealProteinFoodTotalGrams,thirdMealProteinFoodTotalKcal,thirdMealLipidFoodTotalGrams,thirdMealLipidFoodTotalKcal,thirdMealCarboFoodTotalGrams,thirdMealCarboFoodTotalKcal,fourthMealProteinFoodTotalGrams,fourthMealProteinFoodTotalKcal,fourthMealLipidFoodTotalGrams,fourthMealLipidFoodTotalKcal,fourthMealCarboFoodTotalGrams,fourthMealCarboFoodTotalKcal,totalProteinCalculated,totalLipidCalculated,totalCaloriesCalculated
96.89999999999999,51,3091.1801,17,27.68870976887338,21,119.73520156533999,913,471.0027916891515,42,68.40740060545188,14,123.75999999999999,1426,735.6516768332201,32,69.97603199999999,7,61.879999999999995,380,487.3822455333347,20,43.73501999999999,28,159.64693542045333,1401,722.7545576741525,97.61000582639078,51.03896999999991,3091.620571089901
245.70000000000002,117,3136.6601250000003,149,346.99626103333384,12,68.42011518019429,411,212.02863897507257,227,528.6453104333341,14,84.80935300838267,256,328.3417233066676,157,365.6269327666672,4,35.36,184,227.30420220000002,206,479.73979713333404,15,90.86716393755286,288,369.384438720001,247.604236492141,117.01261333333485,3137.523936694505
159.6,76,2197.0451999999996,86,140.07229647783004,27,153.94525915543713,116,145.41557,165,384.2576045000006,3,26.52,199,249.4629175,71,155.6740793333336,22,125.43687783035618,127,162.88827679666713,97,212.681488666667,28,159.64693542045333,228,281.6595549,160.67998501290467,76.96024333333315,2197.6608605807496
90.1,53,2690.0333000000005,15,31.863060000000004,14,84.80935300838267,114,423.0797788695649,86,182.68154400000003,6,53.04,745,571.8590982505922,26,60.549683133333424,13,78.75154207921247,311,398.88389042333444,13,21.173719235020823,29,165.3486116854695,167,619.7747637826083,90.77392511093065,53.57119666666634,2691.815044467525
266.0,133,1904.8972000000003,183,426.1766159000006,1,6.0578109291701905,1,3.71122613043478,274,638.1005068666676,1,5.70167626501619,1,0.7675961050343519,200,424.84080000000006,1,5.70167626501619,1,0.515884766362707,270,628.7851710000009,1,6.0578109291701905,1,3.71122613043478,266.51324982660697,111.1584499999999,2150.1280012873085
190.4,119,4019.51425,86,200.27972113333362,28,159.64693542045333,347,445.05694526333457,132,288.65113199999996,24,212.16,1367,705.2144756178204,69,112.38358670895667,44,250.87375566071236,357,441.019566225,131,305.0772496333338,11,97.24,650,802.97680125,191.82669747959943,119.18431999999751,4020.5801689128866
84.80000000000001,53,1304.8649500000001,51,118.77053230000018,10,57.0167626501619,111,85.20316765881307,63,102.61110090817783,30,171.0502879504857,94,117.83675500000001,57,121.07962800000001,5,44.2,186,95.9545665434635,60,131.5555600000002,11,97.24,127,162.88827679666713,85.4800215997769,53.902939999999916,1305.4066378077732
249.9,119,2379.7945000000004,188,399.35035200000004,4,35.36,34,42.00186345,186,407.82223600000066,41,248.37024809597781,46,58.99890340666683,154,336.75965399999995,10,88.4,14,51.957165826086914,233,542.6183142333341,13,74.12179144521048,77,95.121867225,251.84598275532286,119.36833333333315,2380.882395682276
76.5,45,2196.7515,20,43.73501999999999,7,61.879999999999995,92,341.43280399999975,65,138.07326,13,74.12179144521048,583,447.5085292350272,35,74.34714000000001,5,44.2,251,321.92879902333425,25,54.66877499999999,8,70.72,142,526.9941105217388,77.12337700688424,45.07468999999972,2199.610229225311
176.4,98,3709.1520500000006,120,254.90448000000004,13,74.12179144521048,330,413.682225,112,237.91084800000002,32,182.4536404805181,187,693.9992863913038,84,183.68708399999997,12,106.08,353,452.7524544033346,108,236.16910799999997,19,167.96,1368,705.7303603841831,177.837634364965,98.48915999999953,3709.451278104485
213.4,97,2947.1297250000007,121,281.7889099666671,9,51.31508638514571,70,259.7858291304346,210,489.05513300000075,7,42.404676504191336,460,353.0942083158019,140,297.38856000000004,7,42.404676504191336,195,250.1040470500007,184,390.853536,16,96.92497486672305,760,392.0724224356573,215.1574961287959,97.22669333333306,2947.192060158794
134.20000000000002,61,2872.9123,89,207.26622303333366,2,17.68,279,349.7495175,93,151.47352991207202,15,132.6,468,578.1432969,73,159.63282299999997,10,60.57810929170191,283,354.7638475,73,155.06689200000002,4,24.231243716680762,184,682.8656079999995,135.23582272198394,61.412419999999685,2874.0510908537913
218.0,109,3131.9978500000007,120,279.4600760000004,14,79.82346771022667,72,267.2082813913041,183,401.24445800000063,20,176.8,289,362.2853425,153,325.003212,11,62.71843891517809,311,238.72238866568344,159,258.9708737206393,48,290.77492460016913,311,389.86415750000003,219.6307937071187,109.99245999999957,3132.8756210031993
121.60000000000001,76,1804.8382500000002,60,97.72485800778841,25,151.44527322925475,90,112.82242500000001,114,265.4870722000004,8,70.72,167,206.303270475,61,133.391811,18,109.04059672506342,155,118.97739628032456,73,118.89857724280922,36,218.08119345012685,158,202.64840735333388,122.43951432405038,76.39292666666647,1805.5408809636974
236.0,118,3582.5750000000003,99,217.06667400000035,30,181.73432787510572,248,318.0810444533342,157,255.713378453713,57,345.29522296270085,919,474.0981002873277,125,203.59345418289251,19,167.96,93,345.14403013043454,146,319.26564599999995,40,242.31243716680763,994,512.7894577645308,237.93208148782708,118.47335999999976,3583.053773276757
256.2,122,4275.899075,141,328.3655893000005,15,85.52514397524286,345,442.49177555000125,187,410.0148286666673,49,279.38213698579335,474,594.198105,153,325.003212,13,78.75154207921247,352,451.4698695466679,199,463.43795936666737,12,106.08,1379,711.4050928141729,258.2815648467254,122.83387666666603,4276.125255284334
120.0,75,3046.3473750000003,53,123.42820023333353,9,79.56,788,406.5171958938131,79,183.97788336666696,8,70.72,534,659.67632595,35,57.0061671712099,25,151.44527322925475,313,401.44906013666775,46,74.92239113930445,36,218.08119345012685,484,620.7710706266683,120.79962789578524,75.47788333333283,3047.554761197042
147.4,67,3626.4538250000005,63,146.7165399000002,6,53.04,1019,525.6865769235984,66,153.70304180000022,18,109.04059672506342,223,827.6034270869559,61,142.05887196666689,3,18.17343278751057,458,565.7898076500001,56,122.45805599999998,27,163.56089508759516,1549,799.1055030958331,148.40624248986424,67.19575999999984,3626.936749023152
231.79999999999998,122,3322.787875,137,319.0502534333338,7,61.879999999999995,77,285.76441204347805,149,326.69630733333383,47,284.71711367099897,301,386.0580418566677,107,174.275996780556,38,230.19681530846725,211,260.658623175,169,275.2583500552707,63,359.20560469602,287,359.7781775,233.47507239370552,122.74729333333393,3323.5396958531164
196.8,123,4371.703149999999,109,253.84290236666706,24,136.84023036038857,631,484.35314227667607,133,290.837883,21,185.64,676,835.0958733,83,176.30893200000003,29,175.67651694593553,1013,522.5912683254221,114,265.4870722000004,18,159.12,239,886.9830451739124,198.47239160105633,123.87880333333086,4372.7768659489775
165.6,72,3352.9411500000006,112,237.91084800000002,4,22.80670506006476,534,409.89632008834394,112,237.91084800000002,15,85.52514397524286,184,682.8656079999995,68,148.69906799999998,11,66.6359202208721,369,455.843753325,78,171.02222800000027,22,133.2718404417442,568,701.6781894000001,166.80479174504737,75.05923333333342,3354.0664725112847
209.00000000000003,95,3312.5452250000003,147,312.257988,5,30.289054645850953,417,320.0875757993248,163,356.4404129999999,14,123.75999999999999,996,513.8212272972561,128,208.47969708328193,15,132.6,419,321.62276800939344,210,446.08284000000003,5,44.2,656,503.54304490253486,210.63290900784995,95.55218666666669,3313.1846087376266
153.9,81,1969.3523999999998,92,214.25272493333367,12,68.42011518019429,220,113.49464859979554,130,284.27762999999993,13,114.92,54,200.4062110434781,72,117.26982960934609,26,157.50308415842494,33,122.47046230434773,141,299.512764,15,85.52514397524286,150,192.38772850000052,155.1056350786469,81.30215666666646,1970.440342304166
216.0,135,3153.2430499999996,122,266.783622,15,132.6,188,232.2455979,152,332.3861519999999,47,284.71711367099897,267,329.838162975,130,302.74841566666714,21,127.214029512574,262,201.1101795190002,158,367.9557667333339,37,224.13900437929703,684,352.86518019209154,217.77672666487564,135.44635666666588,3154.6032245489446
186.2,98,2490.6805000000004,102,223.04860199999996,20,121.15621858340381,123,154.1906475,154,336.75965399999995,15,132.6,75,278.34195978260846,110,179.16223968094542,16,141.44,139,178.27929507666715,166,352.61786400000005,18,109.04059672506342,222,284.73383818000076,187.6615307567705,98.08578666666638,2491.3709155286824
124.80000000000001,78,2237.3452,42,92.08889200000014,26,148.24358289042095,56,207.82866330434766,118,192.19222074865053,20,176.8,242,303.366965,47,103.05185533333349,26,148.24358289042095,153,196.23548307000056,82,133.5573059439775,42,239.47040313067998,386,296.29209654325985,125.61005334353409,78.46928999999983,2237.3710508550976
85.5,45,2162.346125,38,61.89241007159932,17,96.92849650527523,357,274.0318094972636,38,80.71975200000001,15,90.86716393755286,129,478.7481708260866,19,41.54826899999999,12,72.69373115004228,86,319.16544721739103,54,118.4000040000002,18,102.63017277029142,339,424.9644675,85.91512104944808,45.88633666666639,2162.5898944754954
149.60000000000002,68,3812.8932,62,100.98235327471468,11,97.24,441,565.6199217900015,102,216.668808,10,88.4,1626,838.8286301057616,62,100.98235327471468,11,97.24,441,565.6199217900015,89,189.054156,10,88.4,1675,864.1069836575342,150.66928216666344,68.77137333333285,3813.1431278926034
209.00000000000003,95,3692.7597499999997,84,183.68708399999997,22,125.43687783035618,116,430.50223113043444,227,482.19430800000004,7,39.91173385511333,468,586.67661,126,205.22220181635566,15,132.6,523,401.45276293296604,131,287.2296393333338,17,150.28,521,668.2267103233352,210.60340288157965,95.80043666666602,3693.420159221886
93.5,55,1086.2673750000001,49,79.80863403969387,20,114.0335253003238,20,25.07165,71,115.64108197588295,23,131.13855409537237,23,85.35820099999994,68,144.445872,4,35.36,11,40.82348743478258,73,160.05926466666693,14,123.75999999999999,25,30.883723125,94.2360455255577,55.20720666666671,1086.3839936377224
73.60000000000001,46,1692.1877,34,72.222936,5,44.2,60,222.67356782608678,45,104.79752850000015,11,66.6359202208721,273,337.250256525,20,32.5749526692628,18,102.63017277029142,55,204.1174371739129,47,76.55113877276759,11,97.24,259,332.1894778766676,74.18007277050606,46.31614666666654,1693.083388334861
78.2,46,1834.65425,46,100.59054599999999,5,44.2,178,223.137685,60,127.45224000000002,8,70.72,683,352.3492954257289,32,74.52268693333345,5,44.2,67,248.65215073913024,41,89.89629933333347,8,70.72,315,389.134911375,78.79101195652186,48.04626333333332,1835.5758148065254
227.7,99,4105.393175,97,157.9885204459246,34,193.85699301055047,380,469.4325915,237,503.43634800000007,7,39.91173385511333,897,688.5337062158137,127,295.76191376666713,4,35.36,383,491.2300001033347,174,381.5111240000006,14,123.75999999999999,579,725.8242675,229.4542559397754,101.0712733333328,4106.6071983974
160.20000000000002,89,2498.717375,91,148.21603464514575,15,132.6,171,219.3220104900006,161,341.996844,17,102.98278579589324,397,304.73565369863775,96,203.923584,13,78.75154207921247,170,218.03942563333393,102,223.64445200000037,18,159.12,99,367.4113869130432,161.62094703261454,89.99243999999975,2500.7437192552807
169.60000000000002,106,2408.1868749999994,115,244.28346000000002,19,108.33184903530761,103,129.1189975,143,333.0232572333338,24,145.38746230008456,198,244.59908715,75,164.44445000000027,29,175.67651694593553,185,142.00527943135512,160,339.87264000000005,25,151.44527322925475,184,230.65918000000002,171.04307198237413,106.55991666666604,2408.847452825273
92.0,46,2378.151,41,66.77865297198875,17,96.92849650527523,407,312.41161474898126,57,124.9777820000002,20,114.0335253003238,619,475.14198901626384,30,65.60252999999999,13,74.12179144521048,262,336.0372324466676,46,97.713384,18,102.63017277029142,993,512.273572998168,92.69477611962017,46.124239999999894,2378.6507442031557
140.6,74,3493.3968000000004,39,63.521157705062464,26,157.50308415842494,926,477.70929365186663,119,193.82096838211368,18,159.12,906,695.4420711611228,40,87.7037066666668,18,109.04059672506342,407,502.78701247500004,115,251.47636499999996,9,79.56,571,715.7956075000001,141.6255067690906,75.48143333333317,3493.4798634253234
231.00000000000003,105,3408.7253500000006,105,229.60885499999998,20,121.15621858340381,90,334.01035173913016,246,522.5541840000001,8,48.462487433361524,589,452.1141058652333,139,303.95838899999995,9,79.56,389,298.5948848583629,130,285.03704666666715,39,236.25462623763744,965,497.8287995400122,232.90272016172875,105.29667999999992,3409.1399489237892
262.0,131,3849.5,160,339.87264000000005,17,102.98278579589324,639,329.65036570576973,220,512.3434726666675,24,145.38746230008456,964,497.31291477364954,130,285.03704666666715,16,141.44,278,343.42700115,231,537.9606463000008,16,96.92497486672305,674,517.3597747931532,263.9472085228376,131.257973333336,3849.6990850185484
131.1,57,1401.9073500000004,66,144.71111600000023,12,72.69373115004228,51,63.9327075,137,291.01594800000004,4,24.231243716680762,30,111.33678391304339,69,112.38358670895667,17,102.98278579589324,51,65.41182769000018,105,229.60885499999998,14,84.80935300838267,129,99.0198975494314,131.93931765930913,57.45680999999996,1402.1378360324275
236.29999999999998,139,4217.2913,109,238.99260066666704,42,239.47040313067998,292,366.04609,174,283.40208822258637,35,309.4,182,675.4431557391299,118,192.19222074865053,52,296.4871657808419,284,356.01743,166,352.61786400000005,40,242.31243716680763,1294,667.5548876733428,238.28228931213994,139.49908666666647,4219.936343128655
268.0,134,3143.1396,124,271.8814906666671,32,193.8499497334461,132,163.0660581,195,427.55557000000067,48,290.77492460016913,293,224.90565877506512,159,347.693409,12,106.08,142,175.41954735000002,265,562.9140600000001,10,88.4,564,290.95900822856674,270.25044912562106,134.5993433333344,3143.4996764539064
228.0,114,2683.7839999999997,151,351.6539289666672,5,44.2,110,141.08433423333372,167,366.1629753333339,48,273.68046072077715,216,165.80075868742003,150,349.32509500000054,9,54.52029836253171,174,133.56172227597725,240,509.80896000000007,7,61.879999999999995,186,233.166345,229.06991086719978,114.7727800000003,2684.844878580047
127.60000000000001,58,2181.8101,54,87.95237220700956,22,125.43687783035618,433,223.37810383505212,102,216.668808,11,62.71843891517809,102,378.54506530434753,84,195.6220532000003,3,17.10502879504857,179,224.3912675,90,191.17836000000003,10,60.57810929170191,108,400.8124220869562,128.71218065405236,58.080589999999795,2184.3869069656525
125.8,74,3129.26965,45,73.2936435058413,13,114.92,118,437.92468339130403,112,260.82940426666704,15,90.86716393755286,469,587.9301925,30,48.862429003894206,28,159.64693542045333,113,419.3685527391301,61,129.576444,29,165.3486116854695,1248,643.8241884206583,126.79875209164098,74.36117333333296,3132.392248870929
134.9,71,1696.0668,69,150.88581899999997,18,102.63017277029142,167,86.15275598257206,97,157.9885204459246,34,205.96557159178647,281,144.96361934792066,88,204.93738906666698,4,35.36,78,100.04161882000028,91,148.21603464514575,32,193.8499497334461,134,165.53675595,135.99688035687004,72.12109999999997,1696.5282073537594
132.0,60,2720.83055,42,68.40740060545188,18,109.04059672506342,99,367.4113869130432,75,122.15607250973551,27,163.56089508759516,430,531.20003775,83,193.29321923333362,2,17.68,435,333.9043056899431,113,184.04848258133484,11,97.24,426,534.026145,132.97312672283587,61.7615699999998,2721.9685420955007
262.0,131,4296.04535,142,301.636968,17,102.98278579589324,123,456.4808140434779,208,338.77950776033316,70,399.11733855113334,440,551.5763000000001,145,317.07889499999993,28,159.64693542045333,306,383.596245,205,477.4109631666674,14,123.75999999999999,1326,684.0632001969494,264.1011377867302,131.9703399999998,4296.12995293484
88.0,55,1603.4076,43,91.34077200000002,13,74.12179144521048,42,155.87149747826075,78,170.56657799999996,10,88.4,290,222.60287045996205,47,99.83758800000001,9,54.52029836253171,135,166.772104875,64,139.95206399999998,20,114.0335253003238,180,225.64485000000002,88.72133551365869,55.30000666666666,1603.6639399212809
188.8,118,2912.6608000000006,104,242.1987325333337,24,136.84023036038857,159,203.93099221000057,133,290.837883,50,285.0838132508095,233,298.84227160333415,104,242.1987325333337,24,136.84023036038857,159,203.93099221000057,178,378.108312,15,132.6,282,361.688929580001,190.39368281945306,118.50663666666746,2913.1011196415757
78.2,46,2127.1805000000004,14,30.696297333333384,16,91.22682024025904,82,304.32054269565197,57,124.9777820000002,10,88.4,554,425.248242189031,35,74.34714000000001,6,53.04,578,298.1813949576446,42,92.08889200000014,16,96.92497486672305,584,448.2761253400615,78.69475404764322,46.190159999999935,2127.728211622708
153.60000000000002,96,2942.06685,85,180.55734,9,79.56,89,330.2991256086954,106,232.41482266666705,21,185.64,363,465.5783029700013,74,161.819574,23,139.32965137091438,375,287.848539387882,129,210.10844471674508,24,212.16,596,457.48727860047376,154.74259053756472,96.950353333333,2942.803079321379
184.0,115,3766.487475000001,111,235.78664400000002,11,97.24,328,420.68783298666784,116,254.34074933333375,55,313.59219457589046,733,562.64794499018,83,193.29321923333362,18,109.04059672506342,366,452.13770655,106,231.79560599999996,22,194.48,190,705.1329647826082,185.46989725839325,115.70711333333523,3770.175459177084
290.40000000000003,132,3998.68985,128,280.6518613333338,37,210.96202180559905,598,308.4990902848988,236,384.38444149730105,59,357.4108448210412,366,458.811195,139,226.39592105137646,39,236.25462623763744,273,337.250256525,201,440.7111260000007,41,248.37024809597781,407,510.2080775,292.68265966473206,133.0804033333331,3999.909710152144
232.0,116,2131.8987999999995,160,372.6134346666672,4,35.36,15,19.238772850000053,199,435.16344899999996,30,181.73432787510572,30,23.027883151030558,160,372.6134346666672,4,35.36,15,18.530233875,168,368.3555680000006,29,165.3486116854695,29,107.62555778260861,234.08270303738186,106.64586999999973,2134.9712735525495
140.29999999999998,61,2011.16275,67,146.90370866666692,14,84.80935300838267,223,171.17393142266047,112,182.4197349478717,32,182.4536404805181,311,238.72238866568344,84,178.43313600000002,5,30.289054645850953,53,196.69498491304333,115,267.81590616666705,6,36.34686557502114,231,296.27710189000084,141.35512473791854,61.40116999999972,2012.339806382363
200.0,125,3502.5245250000003,112,237.91084800000002,22,125.43687783035618,273,337.250256525,183,298.06081692375466,32,282.88,613,470.53641238605775,106,231.79560599999996,15,132.6,263,337.3198173033343,163,379.5999365666672,36,205.26034554058285,605,464.39564354578295,201.60506588634343,125.26746000000409,3503.0465606215666
171.60000000000002,78,2529.5256000000004,109,177.53349204748227,13,114.92,171,214.3626075,123,269.68889800000045,27,163.56089508759516,425,326.2283446395996,75,164.44445000000027,22,125.43687783035618,169,216.75684077666727,143,312.70539299999996,8,70.72,487,373.8193031517294,172.92689378894073,78.11579333333314,2530.1771020334513
193.20000000000002,92,2425.5435,127,295.76191376666713,7,39.91173385511333,195,149.68124048169864,165,360.81391499999995,28,159.64693542045333,166,208.094695,96,156.35977281246144,28,169.61870601676534,125,160.32310708333378,156,341.13315599999993,13,114.92,210,269.34281990000073,194.63456484377167,92.62896333333288,2425.607995336485
121.80000000000001,58,1646.9603999999997,66,144.32556599999998,11,66.6359202208721,155,118.97739628032456,121,257.028684,9,51.31508638514571,145,185.9748042166672,80,169.93632000000002,4,22.80670506006476,111,137.12373067500002,86,188.06058599999997,17,96.92849650527523,169,208.773968325,122.78481418377251,58.576600000000056,1647.887263668345
191.89999999999998,101,3124.27865,90,197.3333400000003,25,151.44527322925475,221,277.0417325,152,332.3861519999999,36,205.26034554058285,521,399.9175707228974,84,183.68708399999997,24,145.38746230008456,574,296.1178558921938,151,320.75480400000004,28,159.64693542045333,883,455.52624869827025,193.47217920325144,101.27871333333323,3124.50480430371
195.20000000000002,122,3461.9334249999997,64,140.3259306666669,35,212.02338252095666,92,341.43280399999975,128,279.90412799999996,53,302.1888420458581,356,456.6002089733346,111,258.5005703000004,12,106.08,650,335.3250981357595,186,433.16311780000063,13,114.92,385,482.62926250000004,196.70634340799603,123.32254000000037,3463.093344942547
102.6,54,2536.3935500000002,53,112.582812,5,44.2,274,351.4282507266676,65,142.13881499999997,10,88.4,414,530.9901306600015,23,37.461195569652226,17,102.98278579589324,99,367.4113869130432,68,148.69906799999998,15,90.86716393755286,677,519.6625631082562,103.22663446908783,54.081196666666195,2536.824171711069
84.60000000000001,47,1006.3168000000001,46,100.59054599999999,12,68.42011518019429,26,32.593145,68,148.69906799999998,15,90.86716393755286,82,62.94288061281686,59,125.32803600000001,6,36.34686557502114,52,39.9149974617863,66,144.32556599999998,16,91.22682024025904,52,65.18629,85.24587735281929,47.12561333333335,1006.4414940076293
140.4,78,2218.94475,65,142.51852333333358,11,97.24,55,204.1174371739129,147,312.257988,15,85.52514397524286,214,268.266655,94,199.67517600000002,10,60.57810929170191,240,184.22306520824446,125,265.5255,6,53.04,281,347.133047925,141.57321431127124,78.42355333333333,2220.1006459074342
94.0,47,3021.4102,58,123.203832,3,26.52,593,455.1844902853707,11,24.11851933333337,20,121.15621858340381,206,764.5125828695647,48,105.24444800000018,6,53.04,356,446.27537,19,30.94620503579966,10,88.4,211,783.0687135217386,94.66731809662213,48.05642999999961,3021.6703796291977
262.5,125,3157.6274500000004,158,257.34212608717615,21,185.64,366,188.81382448875075,243,531.3804929999999,16,141.44,358,274.799405602298,159,258.9708737206393,20,176.8,153,196.23548307000056,251,584.5373256333343,6,53.04,403,309.34123032884384,264.6789953333328,125.82946000000246,3158.340761931056
149.5,65,1703.7948000000001,82,133.5573059439775,20,121.15621858340381,69,86.4971925,114,249.9555640000004,24,136.84023036038857,100,125.35825,82,133.5573059439775,20,121.15621858340381,69,86.4971925,114,249.28961399999997,17,96.92849650527523,128,164.1708616533338,150.6258080025817,65.24138999999984,1704.9644505737615
129.2,68,2159.1020000000003,46,100.85926266666682,18,109.04059672506342,60,222.67356782608678,90,197.3333400000003,14,123.75999999999999,634,327.0709418739562,71,165.3472116333336,5,44.2,60,222.67356782608678,71,155.6740793333336,30,171.0502879504857,250,320.64621416666756,130.30587523679264,68.39260666666638,2160.329070001672
